OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
13,24,52,1,5,,,1,2,D,D,D,A,A,D,04965301,18,D,,A,,A,,A,3,5,D,,C,,A,,A,0,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,1,D,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,6294.0,D,3052,2184,5437,12673,8124,201,,A,,A,,A,,A,,C,,B,,A,113,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
13,15,52,1,5,,,1,2,D,D,D,A,A,D,04965301,15,D,,A,,A,,A,4,3,D,,C,,A,,A,0,D,4,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,,A,,A,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,1431.4,D,184,3868,681,1308,1116,201,,A,,A,,A,,A,,C,,B,,A,113,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
13,60,52,5,1,,,1,1,D,D,D,A,A,D,04965302,67,D,,A,,A,,A,2,5,D,,A,,A,,A,21936,T,1,,A,,A,,A,,A,15300,D,850,D,,A,2,D,,A,12,D,11982,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,15300.0,D,15300,15300,15300,15300,15300,11982.0,D,11982,11982,11982,11982,11982,850.0,D,850,850,850,850,850,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,213,,A,1,D,100000,D,,A,,A,100000,100000,100000,100000,100000,100,100000,D,1,D,2,,
,,0,,1,,2,1,2,A,D,A,A,D,A,04965302,55,D,,A,,A,,A,1,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
13,24,52,1,5,,,1,2,D,D,D,A,A,D,04965302,18,D,,A,,A,,A,3,5,D,,C,,A,,A,0,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,1,D,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,8538.0,D,5526,5381,934,22591,8258,201,,A,,A,,A,,A,,C,,B,,A,113,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
13,15,52,1,5,,,1,2,D,D,D,A,A,D,04965302,15,D,,A,,A,,A,4,3,D,,C,,A,,A,0,D,4,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,,A,,A,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,1867.6,D,864,1851,1614,4583,426,201,,A,,A,,A,,A,,C,,B,,A,113,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,50,52,1,3,,,1,2,D,D,D,A,A,D,04965361,50,D,,A,,A,,A,1,4,D,1136,D,,A,5000,D,3290,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,44735.6,D,49150,45834,41977,45115,41602,301,,A,,A,,A,,A,07,D,43000,D,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,40,52,1,5,,,1,2,D,D,D,A,A,D,04965361,29,D,,A,,A,,A,3,6,D,,C,,A,,C,4590,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,60000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,60000.0,D,60000,60000,60000,60000,60000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,50,52,1,3,,,1,2,D,D,D,A,A,D,04965362,50,D,,A,,A,,A,1,4,D,1136,D,,A,5000,D,3290,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,42772.8,D,44444,40834,42348,44064,42174,301,,A,,A,,A,,A,07,D,43000,D,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,40,52,1,5,,,1,2,D,D,D,A,A,D,04965362,29,D,,A,,A,,A,3,6,D,,C,,A,,C,4590,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,60000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,60000.0,D,60000,60000,60000,60000,60000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
07,40,52,1,5,,,1,1,D,D,D,A,A,D,04965381,60,D,,A,,A,,A,1,4,D,835,D,,A,,A,4973,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,65000,D,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,65000.0,D,65000,65000,65000,65000,65000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
07,40,52,1,5,,,1,1,D,D,D,A,A,D,04965382,60,D,,A,,A,,A,1,4,D,835,D,,A,,A,4973,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,65000,D,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,65000.0,D,65000,65000,65000,65000,65000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
04,40,52,1,3,,,1,2,D,D,D,A,A,D,04965391,65,D,,A,,A,,A,1,5,D,1200,D,,A,1200,D,3213,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,42000,D,,A,0,D,2,D,1,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,42000.0,D,42000,42000,42000,42000,42000,100,,A,,A,,A,,A,,A,,A,,A,104,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
04,40,52,1,3,,,1,2,D,D,D,A,A,D,04965392,65,D,,A,,A,,A,1,5,D,1200,D,,A,1200,D,3213,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,42000,D,,A,0,D,2,D,1,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,42000.0,D,42000,42000,42000,42000,42000,100,,A,,A,,A,,A,,A,,A,,A,104,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
12,50,52,1,5,,,1,1,D,D,D,A,A,D,04965401,23,D,,A,,B,,A,1,5,D,,C,,A,,A,5738,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,82838.2,D,77540,85441,86164,89383,75663,301,,A,,A,,A,,A,09,D,75000,D,,A,112,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
12,50,52,1,5,,,1,1,D,D,D,A,A,D,04965402,23,D,,A,,B,,A,1,5,D,,C,,A,,A,5738,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,78833.0,D,83564,82424,73606,82489,72082,301,,A,,A,,A,,A,09,D,75000,D,,A,112,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,40,52,1,1,,,4,1,D,D,D,A,A,D,04965431,45,D,,A,,A,,A,1,8,D,,C,,A,15000,D,11,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,150,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,150.0,D,150,150,150,150,150,100,,A,,A,,A,,A,,A,,A,7,D,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,40,52,1,1,,,4,2,D,D,D,A,A,D,04965431,40,D,,A,,A,,A,2,8,D,,C,,A,10000,D,6885,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,90000,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,90000.0,D,90000,90000,90000,90000,90000,100,,A,,A,,A,,A,,A,,A,,C,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,5,,3,4,2,A,D,A,A,D,A,04965431,15,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,,A,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
,,,,5,,,4,1,A,A,A,A,A,A,04965431,10,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,7,D,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
03,40,52,1,1,,,4,1,D,D,D,A,A,D,04965432,45,D,,A,,A,,A,1,8,D,,C,,A,15000,D,11,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,150,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,150.0,D,150,150,150,150,150,100,,A,,A,,A,,A,,A,,A,7,D,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,40,52,1,1,,,4,2,D,D,D,A,A,D,04965432,40,D,,A,,A,,A,2,8,D,,C,,A,10000,D,6885,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,90000,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,90000.0,D,90000,90000,90000,90000,90000,100,,A,,A,,A,,A,,A,,A,,C,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,5,,3,4,2,A,D,A,A,D,A,04965432,15,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,,A,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
,,,,5,,,4,1,A,A,A,A,A,A,04965432,10,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,7,D,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
09,25,52,1,5,,,2,2,D,D,D,A,A,D,04965441,22,D,,B,,A,,A,1,5,D,,C,32,D,,A,536,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,2,D,,A,2,D,2,,A,2,D,,A,,A,,A,,A,,A,,B,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,6634.2,D,7262,5376,5125,7923,7485,301,,A,,A,,A,,A,02,D,7000,D,,A,109,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
01,40,52,5,1,,,1,2,D,D,D,A,A,D,04965451,57,D,,A,,A,,A,1,4,D,4000,D,,A,,A,7650,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,100000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,17471.1,T,17471,17471,17471,17471,17471,4098.2,D,4266,9551,5903,653,118,,A,,,,,,,A,,,,,,100,,A,,,,,,100,100000.0,D,100000,100000,100000,100000,100000,100,,A,,A,,A,,A,,A,,A,,A,201,2,D,1,D,,B,,B,,B,27883,62426,38582,4266,770,201,26785,D,2,D,2,,
10,40,52,1,1,,,1,1,D,D,D,A,A,D,04965451,63,D,,A,,A,,A,2,4,D,2580,D,,A,,A,5126,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,67000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,67000.0,D,67000,67000,67000,67000,67000,100,,A,,A,,A,,A,,A,,A,,A,110,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
10,40,52,1,5,,,1,1,D,D,D,A,A,D,04965451,23,D,,A,,A,,A,3,4,D,640,D,,A,,A,2525,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,33000,D,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,33000.0,D,33000,33000,33000,33000,33000,100,,A,,A,,A,,A,,A,,A,,A,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
01,40,52,5,1,,,1,2,D,D,D,A,A,D,04965452,57,D,,A,,A,,A,1,4,D,4000,D,,A,,A,7650,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,100000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,8739.0,D,7650,8089,10206,8303,9447,1089.0,D,0,439,2556,653,1797,,A,,,,,,,A,,,,,,100,,A,,,,,,100,100000.0,D,100000,100000,100000,100000,100000,100,,A,,A,,A,,A,,A,,A,,A,201,2,D,1,D,,B,,B,,B,1,2870,16707,4269,11742,201,7118,D,2,D,2,,
