"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
1205642,"900100","1",1200,,"4"
1205642,"900100","1",1200,,"5"
1205642,"950002","1",374,,"1"
1205642,"950002","1",374,,"2"
1205642,"950002","1",374,,"3"
1205642,"950002","1",374,,"4"
1205642,"950002","1",374,,"5"
1205642,"950012","1",160,,"1"
1205642,"950012","1",160,,"2"
1205642,"950012","1",160,,"3"
1205642,"950012","1",160,,"4"
1205642,"950012","1",160,,"5"
1205642,"980000","1",56200,,"1"
1205642,"980000","1",56200,,"2"
1205642,"980000","1",56200,,"3"
1205642,"980000","1",56200,,"4"
1205642,"980000","1",56200,,"5"
1205642,"980070","1",58666,,"1"
1205642,"980070","1",58666,,"2"
1205642,"980070","1",58666,,"3"
1205642,"980070","1",58666,,"4"
1205642,"980070","1",58666,,"5"
1213411,"900030","1",3040,,"1"
1213411,"900030","1",4246,,"2"
1213411,"900030","1",3502,,"3"
1213411,"900030","1",4128,,"4"
1213411,"900030","1",5668,,"5"
1213411,"980000","1",3040,,"1"
1213411,"980000","1",4246,,"2"
1213411,"980000","1",3502,,"3"
1213411,"980000","1",4128,,"4"
1213411,"980000","1",5668,,"5"
1213411,"980070","1",3040,,"1"
1213411,"980070","1",4246,,"2"
1213411,"980070","1",3502,,"3"
1213411,"980070","1",4128,,"4"
1213411,"980070","1",5668,,"5"
1213412,"900030","1",2892,,"1"
1213412,"900030","1",2308,,"2"
1213412,"900030","1",2884,,"3"
1213412,"900030","1",4018,,"4"
1213412,"900030","1",3070,,"5"
1213412,"980000","1",2892,,"1"
1213412,"980000","1",2308,,"2"
1213412,"980000","1",2884,,"3"
1213412,"980000","1",4018,,"4"
1213412,"980000","1",3070,,"5"
1213412,"980070","1",2892,,"1"
1213412,"980070","1",2308,,"2"
1213412,"980070","1",2884,,"3"
1213412,"980070","1",4018,,"4"
1213412,"980070","1",3070,,"5"
1217041,"800940","1",6120,,"1"
1217041,"800940","1",6120,,"2"
1217041,"800940","1",6120,,"3"
1217041,"800940","1",6120,,"4"
1217041,"800940","1",6120,,"5"
1217041,"900000","1",82000,,"1"
1217041,"900000","1",82000,,"2"
1217041,"900000","1",82000,,"3"
1217041,"900000","1",82000,,"4"
1217041,"900000","1",82000,,"5"
1217041,"900010","1",-1700,,"1"
1217041,"900010","1",-1700,,"2"
1217041,"900010","1",-1700,,"3"
1217041,"900010","1",-1700,,"4"
1217041,"900010","1",-1700,,"5"
