series_id        	year	period	       value	footnote_codes
CUURA311SAE      	2004	M01	       112.4	
CUURA311SAE      	2004	M03	       112.5	
CUURA311SAE      	2004	M05	       112.2	
CUURA311SAE      	2004	M07	       112.5	
CUURA311SAE      	2004	M09	       114.3	
CUURA311SAE      	2004	M11	       114.6	
CUURA311SAE      	2004	M13	       113.1	
CUURA311SAE      	2005	M01	       114.3	
CUURA311SAE      	2005	M03	       115.3	
CUURA311SAE      	2005	M05	       116.2	
CUURA311SAE      	2005	M07	       116.1	
CUURA311SAE      	2005	M09	       119.0	
CUURA311SAE      	2005	M11	       119.4	
CUURA311SAE      	2005	M13	       117.0	
CUURA311SAE      	2006	M01	       120.2	
CUURA311SAE      	2006	M03	       120.6	
CUURA311SAE      	2006	M05	       120.9	
CUURA311SAE      	2006	M07	       121.8	
CUURA311SAE      	2006	M09	       124.4	
CUURA311SAE      	2006	M11	       124.9	
CUURA311SAE      	2006	M13	       122.2	
CUURA311SAE      	2007	M01	     122.835	
CUURA311SAE      	2007	M03	     123.254	
CUURA311SAE      	2007	M05	     123.567	
CUURA311SAE      	2007	M07	     123.783	
CUURA311SAE      	2007	M09	     127.338	
CUURA311SAE      	2007	M11	     127.792	
CUURA311SAE      	2007	M13	     124.955	
CUURA311SAE      	2008	M01	     127.514	
CUURA311SAE      	2008	M03	     126.803	
CUURA311SAE      	2008	M05	     126.925	
CUURA311SAE      	2008	M07	     127.499	
CUURA311SAE      	2008	M09	     131.330	
CUURA311SAE      	2008	M11	     130.909	
CUURA311SAE      	2008	M13	     128.651	
CUURA311SAE      	2009	M01	     131.247	
CUURA311SAE      	2009	M03	     130.970	
CUURA311SAE      	2009	M05	     131.296	
CUURA311SAE      	2009	M07	     131.453	
CUURA311SAE      	2009	M09	     133.683	
CUURA311SAE      	2009	M11	     134.204	
CUURA311SAE      	2009	M13	     132.298	
CUURA311SAE      	2010	M01	     134.992	
CUURA311SAE      	2010	M03	     134.906	
CUURA311SAE      	2010	M05	     135.428	
CUURA311SAE      	2010	M07	     136.042	
CUURA311SAE      	2010	M09	     137.968	
CUURA311SAE      	2010	M11	     137.962	
CUURA311SAE      	2010	M13	     136.322	
CUURA311SAE      	2011	M01	     137.539	
CUURA311SAE      	2011	M03	     137.099	
CUURA311SAE      	2011	M05	     135.958	
CUURA311SAE      	2011	M07	     138.237	
CUURA311SAE      	2011	M09	     138.946	
CUURA311SAE      	2011	M11	     140.310	
CUURA311SAE      	2011	M13	     138.148	
CUURA311SAE      	2012	M01	     140.745	
CUURA311SAE      	2012	M03	     140.261	
CUURA311SAE      	2012	M05	     141.024	
CUURA311SAE      	2012	M07	     141.833	
CUURA311SAE      	2012	M09	     143.183	
CUURA311SAE      	2012	M11	     141.491	
CUURA311SAE      	2012	M13	     141.520	
CUURA311SAE      	2013	M01	     143.095	
CUURA311SAE      	2013	M03	     143.060	
CUURA311SAE      	2013	M05	     141.931	
CUURA311SAE      	2013	M07	     143.053	
CUURA311SAE      	2013	M09	     143.761	
CUURA311SAE      	2013	M11	     144.003	
CUURA311SAE      	2013	M13	     143.211	
CUURA311SAE      	2014	M01	     144.544	
CUURA311SAE      	2014	M03	     143.924	
CUURA311SAE      	2014	M05	     145.192	
CUURA311SAE      	2014	M07	     146.229	
CUURA311SAE      	2014	M09	     148.442	
CUURA311SAE      	2014	M11	     148.518	
CUURA311SAE      	2014	M13	     146.263	
CUURA311SAE      	2015	M01	     147.470	
CUURA311SAE      	2015	M03	     147.572	
CUURA311SAE      	2015	M05	     148.198	
CUURA311SAE      	2015	M07	     149.394	
CUURA311SAE      	2015	M09	     153.637	
CUURA311SAE      	2015	M11	     153.414	
CUURA311SAE      	2015	M13	     150.140	
CUURA311SAE      	2016	M01	     154.163	
CUURA311SAE      	2016	M03	     153.058	
CUURA311SAE      	2016	M05	     151.980	
CUURA311SAE      	2016	M07	     151.978	
CUURA311SAE      	2016	M09	     151.462	
CUURA311SAE      	2016	M11	     152.106	
CUURA311SAE      	2016	M13	     152.566	
CUURA311SAE      	2017	M01	     152.832	
CUURA311SAE      	2017	M03	     151.435	
CUURA311SAE      	2017	M05	     149.019	
CUURA311SAE      	2017	M07	     150.130	
CUURA311SAE      	2017	M09	     151.819	
CUURA311SAE      	2017	M11	     152.263	
CUURA311SAE      	2017	M13	     151.269	
CUURA311SAEC     	2010	M01	     100.540	
CUURA311SAEC     	2010	M03	      99.511	
CUURA311SAEC     	2010	M05	      98.027	
CUURA311SAEC     	2010	M07	      98.351	
CUURA311SAEC     	2010	M09	      98.162	
CUURA311SAEC     	2010	M11	      97.577	
CUURA311SAEC     	2010	M13	      98.587	
CUURA311SAEC     	2011	M01	      97.978	
CUURA311SAEC     	2011	M03	      96.495	
CUURA311SAEC     	2011	M05	      94.458	
CUURA311SAEC     	2011	M07	      98.190	
CUURA311SAEC     	2011	M09	      94.985	
CUURA311SAEC     	2011	M11	      93.273	
CUURA311SAEC     	2011	M13	      95.702	
CUURA311SAEC     	2012	M01	      93.410	
CUURA311SAEC     	2012	M03	      89.734	
CUURA311SAEC     	2012	M05	      92.999	
CUURA311SAEC     	2012	M07	      93.042	
CUURA311SAEC     	2012	M09	      88.565	
CUURA311SAEC     	2012	M11	      88.984	
CUURA311SAEC     	2012	M13	      90.990	
CUURA311SAEC     	2013	M01	      90.363	
CUURA311SAEC     	2013	M03	      92.385	
CUURA311SAEC     	2013	M05	      92.409	
CUURA311SAEC     	2013	M07	      93.669	
CUURA311SAEC     	2013	M09	      92.440	
CUURA311SAEC     	2013	M11	      88.899	
CUURA311SAEC     	2013	M13	      91.637	
CUURA311SAEC     	2014	M01	      89.053	
CUURA311SAEC     	2014	M03	      88.153	
CUURA311SAEC     	2014	M05	      87.580	
CUURA311SAEC     	2014	M07	      86.141	
CUURA311SAEC     	2014	M09	      85.672	
CUURA311SAEC     	2014	M11	      84.579	
CUURA311SAEC     	2014	M13	      86.634	
CUURA311SAEC     	2015	M01	      83.568	
CUURA311SAEC     	2015	M03	      82.462	
CUURA311SAEC     	2015	M05	      82.987	
CUURA311SAEC     	2015	M07	      83.027	
CUURA311SAEC     	2015	M09	      84.887	
CUURA311SAEC     	2015	M11	      82.546	
CUURA311SAEC     	2015	M13	      83.382	
CUURA311SAEC     	2016	M01	      79.347	
CUURA311SAEC     	2016	M03	      78.629	
CUURA311SAEC     	2016	M05	      77.924	
CUURA311SAEC     	2016	M07	      78.475	
CUURA311SAEC     	2016	M09	      78.330	
CUURA311SAEC     	2016	M11	      79.218	
CUURA311SAEC     	2016	M13	      78.736	
CUURA311SAEC     	2017	M01	      80.019	
CUURA311SAEC     	2017	M03	      76.592	
CUURA311SAEC     	2017	M05	      75.652	
CUURA311SAEC     	2017	M07	      78.133	
CUURA311SAEC     	2017	M09	      77.966	
CUURA311SAEC     	2017	M11	      78.680	
CUURA311SAEC     	2017	M13	      77.958	
CUURA311SAES     	2010	M01	     100.492	
CUURA311SAES     	2010	M03	     100.521	
CUURA311SAES     	2010	M05	     101.093	
CUURA311SAES     	2010	M07	     101.563	
CUURA311SAES     	2010	M09	     103.156	
CUURA311SAES     	2010	M11	     103.207	
CUURA311SAES     	2010	M13	     101.769	
CUURA311SAES     	2011	M01	     102.823	
CUURA311SAES     	2011	M03	     102.608	
CUURA311SAES     	2011	M05	     101.874	
CUURA311SAES     	2011	M07	     103.373	
CUURA311SAES     	2011	M09	     104.265	
CUURA311SAES     	2011	M11	     105.546	
CUURA311SAES     	2011	M13	     103.542	
CUURA311SAES     	2012	M01	     105.890	
CUURA311SAES     	2012	M03	     105.906	
CUURA311SAES     	2012	M05	     106.168	
CUURA311SAES     	2012	M07	     106.832	
CUURA311SAES     	2012	M09	     108.456	
CUURA311SAES     	2012	M11	     107.009	
CUURA311SAES     	2012	M13	     106.805	
CUURA311SAES     	2013	M01	     108.180	
CUURA311SAES     	2013	M03	     107.922	
CUURA311SAES     	2013	M05	     106.985	
CUURA311SAES     	2013	M07	     107.771	
CUURA311SAES     	2013	M09	     108.496	
CUURA311SAES     	2013	M11	     109.097	
CUURA311SAES     	2013	M13	     108.131	
CUURA311SAES     	2014	M01	     109.538	
CUURA311SAES     	2014	M03	     109.135	
CUURA311SAES     	2014	M05	     110.273	
CUURA311SAES     	2014	M07	     111.329	
CUURA311SAES     	2014	M09	     113.245	
CUURA311SAES     	2014	M11	     113.451	
CUURA311SAES     	2014	M13	     111.293	
CUURA311SAES     	2015	M01	     112.704	
CUURA311SAES     	2015	M03	     112.934	
CUURA311SAES     	2015	M05	     113.390	
CUURA311SAES     	2015	M07	     114.387	
CUURA311SAES     	2015	M09	     117.701	
CUURA311SAES     	2015	M11	     117.819	
CUURA311SAES     	2015	M13	     114.966	
CUURA311SAES     	2016	M01	     118.862	
CUURA311SAES     	2016	M03	     118.030	
CUURA311SAES     	2016	M05	     117.219	
CUURA311SAES     	2016	M07	     117.145	
CUURA311SAES     	2016	M09	     116.731	
CUURA311SAES     	2016	M11	     117.155	
CUURA311SAES     	2016	M13	     117.604	
CUURA311SAES     	2017	M01	     117.660	
CUURA311SAES     	2017	M03	     116.935	
CUURA311SAES     	2017	M05	     115.032	
CUURA311SAES     	2017	M07	     115.641	
CUURA311SAES     	2017	M09	     117.078	
CUURA311SAES     	2017	M11	     117.357	
CUURA311SAES     	2017	M13	     116.618	
CUURA311SAF      	1996	M11	       100.0	
CUURA311SAF      	1997	M01	        99.9	
CUURA311SAF      	1997	M03	       100.0	
CUURA311SAF      	1997	M05	        99.7	
CUURA311SAF      	1997	M07	       100.1	
CUURA311SAF      	1997	M09	       100.0	
CUURA311SAF      	1997	M11	       100.8	
CUURA311SAF      	1997	M13	       100.1	
CUURA311SAF      	1998	M01	       101.7	
CUURA311SAF      	1998	M03	       101.3	
CUURA311SAF      	1998	M05	       101.8	
CUURA311SAF      	1998	M07	       101.1	
CUURA311SAF      	1998	M09	       101.3	
CUURA311SAF      	1998	M11	       102.1	
CUURA311SAF      	1998	M13	       101.6	
CUURA311SAF      	1999	M01	       103.1	
CUURA311SAF      	1999	M03	       102.9	
CUURA311SAF      	1999	M05	       103.4	
CUURA311SAF      	1999	M07	       102.5	
CUURA311SAF      	1999	M09	       103.0	
CUURA311SAF      	1999	M11	       103.6	
CUURA311SAF      	1999	M13	       103.1	
CUURA311SAF      	2000	M01	       104.0	
CUURA311SAF      	2000	M03	       104.4	
CUURA311SAF      	2000	M05	       105.5	
CUURA311SAF      	2000	M07	       106.3	
CUURA311SAF      	2000	M09	       106.5	
CUURA311SAF      	2000	M11	       105.6	
CUURA311SAF      	2000	M13	       105.5	
CUURA311SAF      	2001	M01	       107.0	
CUURA311SAF      	2001	M03	       107.6	
CUURA311SAF      	2001	M05	       108.4	
CUURA311SAF      	2001	M07	       108.8	
CUURA311SAF      	2001	M09	       109.7	
CUURA311SAF      	2001	M11	       109.8	
CUURA311SAF      	2001	M13	       108.7	
CUURA311SAF      	2002	M01	       110.5	
CUURA311SAF      	2002	M03	       111.3	
CUURA311SAF      	2002	M05	       112.0	
CUURA311SAF      	2002	M07	       111.6	
CUURA311SAF      	2002	M09	       112.2	
CUURA311SAF      	2002	M11	       112.1	
CUURA311SAF      	2002	M13	       111.7	
CUURA311SAF      	2003	M01	       112.9	
CUURA311SAF      	2003	M03	       112.7	
CUURA311SAF      	2003	M05	       113.4	
CUURA311SAF      	2003	M07	       114.9	
CUURA311SAF      	2003	M09	       115.3	
CUURA311SAF      	2003	M11	       116.6	
CUURA311SAF      	2003	M13	       114.5	
CUURA311SAF      	2004	M01	       118.5	
CUURA311SAF      	2004	M03	       118.7	
CUURA311SAF      	2004	M05	       120.3	
CUURA311SAF      	2004	M07	       120.6	
CUURA311SAF      	2004	M09	       120.2	
CUURA311SAF      	2004	M11	       121.4	
CUURA311SAF      	2004	M13	       120.0	
CUURA311SAF      	2005	M01	       120.7	
CUURA311SAF      	2005	M03	       121.8	
CUURA311SAF      	2005	M05	       122.3	
CUURA311SAF      	2005	M07	       123.1	
CUURA311SAF      	2005	M09	       123.4	
CUURA311SAF      	2005	M11	       125.0	
CUURA311SAF      	2005	M13	       122.9	
CUURA311SAF      	2006	M01	       125.3	
CUURA311SAF      	2006	M03	       125.3	
CUURA311SAF      	2006	M05	       126.0	
CUURA311SAF      	2006	M07	       126.5	
CUURA311SAF      	2006	M09	       126.7	
CUURA311SAF      	2006	M11	       126.9	
CUURA311SAF      	2006	M13	       126.2	
CUURA311SAF      	2007	M01	     127.936	
CUURA311SAF      	2007	M03	     129.104	
CUURA311SAF      	2007	M05	     129.696	
CUURA311SAF      	2007	M07	     130.806	
CUURA311SAF      	2007	M09	     132.213	
CUURA311SAF      	2007	M11	     132.598	
CUURA311SAF      	2007	M13	     130.647	
CUURA311SAF      	2008	M01	     133.892	
CUURA311SAF      	2008	M03	     134.550	
CUURA311SAF      	2008	M05	     135.161	
CUURA311SAF      	2008	M07	     137.361	
CUURA311SAF      	2008	M09	     139.410	
CUURA311SAF      	2008	M11	     139.292	
CUURA311SAF      	2008	M13	     136.853	
CUURA311SAF      	2009	M01	     139.710	
CUURA311SAF      	2009	M03	     140.264	
CUURA311SAF      	2009	M05	     139.133	
CUURA311SAF      	2009	M07	     139.053	
CUURA311SAF      	2009	M09	     139.358	
CUURA311SAF      	2009	M11	     139.445	
CUURA311SAF      	2009	M13	     139.488	
CUURA311SAF      	2010	M01	     139.579	
CUURA311SAF      	2010	M03	     139.242	
CUURA311SAF      	2010	M05	     139.493	
CUURA311SAF      	2010	M07	     138.789	
CUURA311SAF      	2010	M09	     140.704	
CUURA311SAF      	2010	M11	     140.436	
CUURA311SAF      	2010	M13	     139.851	
CUURA311SAF      	2011	M01	     143.053	
CUURA311SAF      	2011	M03	     144.113	
CUURA311SAF      	2011	M05	     145.465	
CUURA311SAF      	2011	M07	     145.456	
CUURA311SAF      	2011	M09	     146.268	
CUURA311SAF      	2011	M11	     147.024	
CUURA311SAF      	2011	M13	     145.430	
CUURA311SAF      	2012	M01	     147.872	
CUURA311SAF      	2012	M03	     148.051	
CUURA311SAF      	2012	M05	     148.025	
CUURA311SAF      	2012	M07	     147.866	
CUURA311SAF      	2012	M09	     148.877	
CUURA311SAF      	2012	M11	     149.468	
CUURA311SAF      	2012	M13	     148.420	
CUURA311SAF      	2013	M01	     149.324	
CUURA311SAF      	2013	M03	     150.316	
CUURA311SAF      	2013	M05	     150.491	
CUURA311SAF      	2013	M07	     150.387	
CUURA311SAF      	2013	M09	     151.173	
CUURA311SAF      	2013	M11	     150.570	
CUURA311SAF      	2013	M13	     150.540	
CUURA311SAF      	2014	M01	     153.261	
CUURA311SAF      	2014	M03	     152.082	
CUURA311SAF      	2014	M05	     153.740	
CUURA311SAF      	2014	M07	     153.595	
CUURA311SAF      	2014	M09	     153.457	
CUURA311SAF      	2014	M11	     155.180	
CUURA311SAF      	2014	M13	     153.652	
CUURA311SAF      	2015	M01	     155.668	
CUURA311SAF      	2015	M03	     154.709	
CUURA311SAF      	2015	M05	     155.349	
CUURA311SAF      	2015	M07	     154.613	
CUURA311SAF      	2015	M09	     156.616	
CUURA311SAF      	2015	M11	     156.585	
CUURA311SAF      	2015	M13	     155.658	
CUURA311SAF      	2016	M01	     156.080	
CUURA311SAF      	2016	M03	     156.506	
CUURA311SAF      	2016	M05	     156.729	
CUURA311SAF      	2016	M07	     156.941	
CUURA311SAF      	2016	M09	     156.774	
CUURA311SAF      	2016	M11	     157.403	
CUURA311SAF      	2016	M13	     156.620	
CUURA311SAF      	2017	M01	     157.668	
CUURA311SAF      	2017	M03	     156.842	
CUURA311SAF      	2017	M05	     158.211	
CUURA311SAF      	2017	M07	     158.139	
CUURA311SAF      	2017	M09	     159.027	
CUURA311SAF      	2017	M11	     158.820	
CUURA311SAF      	2017	M13	     158.102	
CUURA311SAF1     	1996	M11	       100.0	
CUURA311SAF1     	1997	M01	        99.7	
CUURA311SAF1     	1997	M03	        99.9	
CUURA311SAF1     	1997	M05	        99.5	
CUURA311SAF1     	1997	M07	        99.8	
CUURA311SAF1     	1997	M09	        99.9	
CUURA311SAF1     	1997	M11	       100.6	
CUURA311SAF1     	1997	M13	       100.0	
CUURA311SAF1     	1998	M01	       101.7	
CUURA311SAF1     	1998	M03	       101.1	
CUURA311SAF1     	1998	M05	       101.7	
CUURA311SAF1     	1998	M07	       101.0	
CUURA311SAF1     	1998	M09	       101.2	
CUURA311SAF1     	1998	M11	       102.0	
CUURA311SAF1     	1998	M13	       101.5	
CUURA311SAF1     	1999	M01	       103.1	
CUURA311SAF1     	1999	M03	       103.0	
CUURA311SAF1     	1999	M05	       103.5	
CUURA311SAF1     	1999	M07	       102.4	
CUURA311SAF1     	1999	M09	       102.9	
CUURA311SAF1     	1999	M11	       103.7	
CUURA311SAF1     	1999	M13	       103.1	
CUURA311SAF1     	2000	M01	       104.0	
CUURA311SAF1     	2000	M03	       104.4	
CUURA311SAF1     	2000	M05	       105.6	
CUURA311SAF1     	2000	M07	       106.5	
CUURA311SAF1     	2000	M09	       106.6	
CUURA311SAF1     	2000	M11	       105.7	
CUURA311SAF1     	2000	M13	       105.6	
CUURA311SAF1     	2001	M01	       107.1	
CUURA311SAF1     	2001	M03	       107.8	
CUURA311SAF1     	2001	M05	       108.4	
CUURA311SAF1     	2001	M07	       108.8	
CUURA311SAF1     	2001	M09	       109.6	
CUURA311SAF1     	2001	M11	       109.7	
CUURA311SAF1     	2001	M13	       108.7	
CUURA311SAF1     	2002	M01	       110.4	
CUURA311SAF1     	2002	M03	       111.3	
CUURA311SAF1     	2002	M05	       112.0	
CUURA311SAF1     	2002	M07	       111.8	
CUURA311SAF1     	2002	M09	       112.4	
CUURA311SAF1     	2002	M11	       112.1	
CUURA311SAF1     	2002	M13	       111.8	
CUURA311SAF1     	2003	M01	       112.9	
CUURA311SAF1     	2003	M03	       112.7	
CUURA311SAF1     	2003	M05	       113.4	
CUURA311SAF1     	2003	M07	       115.2	
CUURA311SAF1     	2003	M09	       115.7	
CUURA311SAF1     	2003	M11	       117.0	
CUURA311SAF1     	2003	M13	       114.7	
CUURA311SAF1     	2004	M01	       119.1	
CUURA311SAF1     	2004	M03	       119.2	
CUURA311SAF1     	2004	M05	       120.9	
CUURA311SAF1     	2004	M07	       121.1	
CUURA311SAF1     	2004	M09	       120.7	
CUURA311SAF1     	2004	M11	       121.9	
CUURA311SAF1     	2004	M13	       120.6	
CUURA311SAF1     	2005	M01	       121.2	
CUURA311SAF1     	2005	M03	       122.3	
CUURA311SAF1     	2005	M05	       122.7	
CUURA311SAF1     	2005	M07	       123.8	
CUURA311SAF1     	2005	M09	       124.2	
CUURA311SAF1     	2005	M11	       125.8	
CUURA311SAF1     	2005	M13	       123.5	
CUURA311SAF1     	2006	M01	       125.9	
CUURA311SAF1     	2006	M03	       126.0	
CUURA311SAF1     	2006	M05	       126.5	
CUURA311SAF1     	2006	M07	       127.3	
CUURA311SAF1     	2006	M09	       127.3	
CUURA311SAF1     	2006	M11	       127.7	
CUURA311SAF1     	2006	M13	       126.9	
CUURA311SAF1     	2007	M01	     128.711	
CUURA311SAF1     	2007	M03	     129.766	
CUURA311SAF1     	2007	M05	     130.387	
CUURA311SAF1     	2007	M07	     131.391	
CUURA311SAF1     	2007	M09	     133.215	
CUURA311SAF1     	2007	M11	     133.662	
CUURA311SAF1     	2007	M13	     131.459	
CUURA311SAF1     	2008	M01	     135.029	
CUURA311SAF1     	2008	M03	     135.542	
CUURA311SAF1     	2008	M05	     136.259	
CUURA311SAF1     	2008	M07	     138.776	
CUURA311SAF1     	2008	M09	     140.852	
CUURA311SAF1     	2008	M11	     140.774	
CUURA311SAF1     	2008	M13	     138.119	
CUURA311SAF1     	2009	M01	     140.988	
CUURA311SAF1     	2009	M03	     141.722	
CUURA311SAF1     	2009	M05	     140.720	
CUURA311SAF1     	2009	M07	     140.368	
CUURA311SAF1     	2009	M09	     140.500	
CUURA311SAF1     	2009	M11	     140.521	
CUURA311SAF1     	2009	M13	     140.793	
CUURA311SAF1     	2010	M01	     140.757	
CUURA311SAF1     	2010	M03	     140.707	
CUURA311SAF1     	2010	M05	     140.949	
CUURA311SAF1     	2010	M07	     139.787	
CUURA311SAF1     	2010	M09	     142.062	
CUURA311SAF1     	2010	M11	     141.961	
CUURA311SAF1     	2010	M13	     141.192	
CUURA311SAF1     	2011	M01	     144.485	
CUURA311SAF1     	2011	M03	     145.722	
CUURA311SAF1     	2011	M05	     147.057	
CUURA311SAF1     	2011	M07	     146.921	
CUURA311SAF1     	2011	M09	     147.987	
CUURA311SAF1     	2011	M11	     148.830	
CUURA311SAF1     	2011	M13	     147.046	
CUURA311SAF1     	2012	M01	     149.583	
CUURA311SAF1     	2012	M03	     149.696	
CUURA311SAF1     	2012	M05	     149.765	
CUURA311SAF1     	2012	M07	     149.341	
CUURA311SAF1     	2012	M09	     150.671	
CUURA311SAF1     	2012	M11	     151.278	
CUURA311SAF1     	2012	M13	     150.115	
CUURA311SAF1     	2013	M01	     151.019	
CUURA311SAF1     	2013	M03	     151.836	
CUURA311SAF1     	2013	M05	     151.968	
CUURA311SAF1     	2013	M07	     151.561	
CUURA311SAF1     	2013	M09	     152.605	
CUURA311SAF1     	2013	M11	     152.004	
CUURA311SAF1     	2013	M13	     151.993	
CUURA311SAF1     	2014	M01	     154.891	
CUURA311SAF1     	2014	M03	     153.313	
CUURA311SAF1     	2014	M05	     155.290	
CUURA311SAF1     	2014	M07	     155.027	
CUURA311SAF1     	2014	M09	     154.997	
CUURA311SAF1     	2014	M11	     156.503	
CUURA311SAF1     	2014	M13	     155.095	
CUURA311SAF1     	2015	M01	     157.109	
CUURA311SAF1     	2015	M03	     156.010	
CUURA311SAF1     	2015	M05	     156.594	
CUURA311SAF1     	2015	M07	     155.876	
CUURA311SAF1     	2015	M09	     158.094	
CUURA311SAF1     	2015	M11	     158.003	
CUURA311SAF1     	2015	M13	     157.022	
CUURA311SAF1     	2016	M01	     157.432	
CUURA311SAF1     	2016	M03	     157.971	
CUURA311SAF1     	2016	M05	     158.170	
CUURA311SAF1     	2016	M07	     158.409	
CUURA311SAF1     	2016	M09	     158.209	
CUURA311SAF1     	2016	M11	     158.843	
CUURA311SAF1     	2016	M13	     158.045	
CUURA311SAF1     	2017	M01	     159.046	
CUURA311SAF1     	2017	M03	     158.154	
CUURA311SAF1     	2017	M05	     159.651	
CUURA311SAF1     	2017	M07	     159.571	
CUURA311SAF1     	2017	M09	     160.622	
CUURA311SAF1     	2017	M11	     160.390	
CUURA311SAF1     	2017	M13	     159.555	
CUURA311SAF11    	1997	M12	       100.0	
CUURA311SAF11    	1998	M01	       101.2	
CUURA311SAF11    	1998	M02	       100.4	
CUURA311SAF11    	1998	M03	        99.9	
CUURA311SAF11    	1998	M04	       100.0	
CUURA311SAF11    	1998	M05	       100.9	
CUURA311SAF11    	1998	M06	       100.5	
CUURA311SAF11    	1998	M07	        98.9	
CUURA311SAF11    	1998	M08	        99.7	
CUURA311SAF11    	1998	M09	        98.8	
CUURA311SAF11    	1998	M10	        99.9	
CUURA311SAF11    	1998	M11	       100.3	
CUURA311SAF11    	1998	M12	        99.5	
CUURA311SAF11    	1998	M13	       100.0	
CUURA311SAF11    	1999	M01	       101.2	
CUURA311SAF11    	1999	M02	       100.4	
CUURA311SAF11    	1999	M03	       100.5	
CUURA311SAF11    	1999	M04	       100.8	
CUURA311SAF11    	1999	M05	       101.6	
CUURA311SAF11    	1999	M06	       100.9	
CUURA311SAF11    	1999	M07	        99.4	
CUURA311SAF11    	1999	M08	       100.9	
CUURA311SAF11    	1999	M09	       100.1	
CUURA311SAF11    	1999	M10	       100.8	
CUURA311SAF11    	1999	M11	       101.6	
CUURA311SAF11    	1999	M12	       101.5	
CUURA311SAF11    	1999	M13	       100.8	
CUURA311SAF11    	2000	M01	       101.3	
CUURA311SAF11    	2000	M02	       101.6	
CUURA311SAF11    	2000	M03	       101.2	
CUURA311SAF11    	2000	M04	       103.3	
CUURA311SAF11    	2000	M05	       102.9	
CUURA311SAF11    	2000	M06	       102.1	
CUURA311SAF11    	2000	M07	       104.1	
CUURA311SAF11    	2000	M08	       102.7	
CUURA311SAF11    	2000	M09	       103.9	
CUURA311SAF11    	2000	M10	       103.1	
CUURA311SAF11    	2000	M11	       102.1	
CUURA311SAF11    	2000	M12	       103.5	
CUURA311SAF11    	2000	M13	       102.7	
CUURA311SAF11    	2001	M01	       104.2	
CUURA311SAF11    	2001	M02	       104.4	
CUURA311SAF11    	2001	M03	       104.7	
CUURA311SAF11    	2001	M04	       106.2	
CUURA311SAF11    	2001	M05	       105.4	
CUURA311SAF11    	2001	M06	       106.4	
CUURA311SAF11    	2001	M07	       105.7	
CUURA311SAF11    	2001	M08	       107.0	
CUURA311SAF11    	2001	M09	       106.9	
CUURA311SAF11    	2001	M10	       106.9	
CUURA311SAF11    	2001	M11	       107.1	
CUURA311SAF11    	2001	M12	       108.7	
CUURA311SAF11    	2001	M13	       106.1	
CUURA311SAF11    	2002	M01	       108.5	
CUURA311SAF11    	2002	M02	       109.3	
CUURA311SAF11    	2002	M03	       108.6	
CUURA311SAF11    	2002	M04	       110.2	
CUURA311SAF11    	2002	M05	       109.6	
CUURA311SAF11    	2002	M06	       108.1	
CUURA311SAF11    	2002	M07	       109.2	
CUURA311SAF11    	2002	M08	       109.0	
CUURA311SAF11    	2002	M09	       109.7	
CUURA311SAF11    	2002	M10	       109.5	
CUURA311SAF11    	2002	M11	       108.8	
CUURA311SAF11    	2002	M12	       110.7	
CUURA311SAF11    	2002	M13	       109.3	
CUURA311SAF11    	2003	M01	       109.6	
CUURA311SAF11    	2003	M02	       110.4	
CUURA311SAF11    	2003	M03	       109.2	
CUURA311SAF11    	2003	M04	       109.0	
CUURA311SAF11    	2003	M05	       109.2	
CUURA311SAF11    	2003	M06	       112.6	
CUURA311SAF11    	2003	M07	       111.9	
CUURA311SAF11    	2003	M08	       114.1	
CUURA311SAF11    	2003	M09	       113.3	
CUURA311SAF11    	2003	M10	       114.5	
CUURA311SAF11    	2003	M11	       113.9	
CUURA311SAF11    	2003	M12	       117.6	
CUURA311SAF11    	2003	M13	       112.1	
CUURA311SAF11    	2004	M01	       117.5	
CUURA311SAF11    	2004	M02	       116.9	
CUURA311SAF11    	2004	M03	       117.3	
CUURA311SAF11    	2004	M04	       119.3	
CUURA311SAF11    	2004	M05	       119.8	
CUURA311SAF11    	2004	M06	       119.1	
CUURA311SAF11    	2004	M07	       119.9	
CUURA311SAF11    	2004	M08	       117.9	
CUURA311SAF11    	2004	M09	       118.6	
CUURA311SAF11    	2004	M10	       120.5	
CUURA311SAF11    	2004	M11	       120.5	
CUURA311SAF11    	2004	M12	       121.3	
CUURA311SAF11    	2004	M13	       119.1	
CUURA311SAF11    	2005	M01	       118.7	
CUURA311SAF11    	2005	M02	       118.9	
CUURA311SAF11    	2005	M03	       120.0	
CUURA311SAF11    	2005	M04	       120.1	
CUURA311SAF11    	2005	M05	       120.7	
CUURA311SAF11    	2005	M06	       121.2	
CUURA311SAF11    	2005	M07	       121.7	
CUURA311SAF11    	2005	M08	       122.5	
CUURA311SAF11    	2005	M09	       121.9	
CUURA311SAF11    	2005	M10	       123.5	
CUURA311SAF11    	2005	M11	       124.1	
CUURA311SAF11    	2005	M12	       125.0	
CUURA311SAF11    	2005	M13	       121.5	
CUURA311SAF11    	2006	M01	       123.7	
CUURA311SAF11    	2006	M02	       124.0	
CUURA311SAF11    	2006	M03	       123.2	
CUURA311SAF11    	2006	M04	       123.6	
CUURA311SAF11    	2006	M05	       123.2	
CUURA311SAF11    	2006	M06	       121.8	
CUURA311SAF11    	2006	M07	       123.9	
CUURA311SAF11    	2006	M08	       124.3	
CUURA311SAF11    	2006	M09	       123.3	
CUURA311SAF11    	2006	M10	       124.2	
