"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"900000",198426,"2",1360881,"1","T"
"900000",198426,"3",1360881,"1","T"
"900000",198426,"4",1360881,"1","T"
"900000",198426,"5",1360881,"1","T"
"900050",4000,"1",1360881,"1",
"900050",4000,"2",1360881,"1",
"900050",4000,"3",1360881,"1",
"900050",4000,"4",1360881,"1",
"900050",4000,"5",1360881,"1",
"900080",1203,"1",1360881,"1",
"900080",1075,"2",1360881,"1",
"900080",1059,"3",1360881,"1",
"900080",1749,"4",1360881,"1",
"900080",1040,"5",1360881,"1",
"950002",58748,"1",1360881,"1","T"
"950002",58748,"2",1360881,"1","T"
"950002",58748,"3",1360881,"1","T"
"950002",58748,"4",1360881,"1","T"
"950002",58748,"5",1360881,"1","T"
"950012",17132,"1",1360881,"1","T"
"950012",17132,"2",1360881,"1","T"
"950012",17132,"3",1360881,"1","T"
"950012",17132,"4",1360881,"1","T"
"950012",17132,"5",1360881,"1","T"
"980000",203652,"1",1360881,"1","T"
"980000",203652,"2",1360881,"1","T"
"980000",203652,"3",1360881,"1","T"
"980000",203652,"4",1360881,"1","T"
"980000",203652,"5",1360881,"1","T"
"980070",127771,"1",1360881,"1","T"
"980070",127771,"2",1360881,"1","T"
"980070",127771,"3",1360881,"1","T"
"980070",127771,"4",1360881,"1","T"
"980070",127771,"5",1360881,"1","T"
"800940",9742,"1",1360882,"1","T"
"800940",9742,"2",1360882,"1","T"
"800940",9742,"3",1360882,"1","T"
"800940",9742,"4",1360882,"1","T"
"800940",9742,"5",1360882,"1","T"
"900000",198426,"1",1360882,"1","T"
"900000",198426,"2",1360882,"1","T"
"900000",198426,"3",1360882,"1","T"
"900000",198426,"4",1360882,"1","T"
"900000",198426,"5",1360882,"1","T"
"900050",4000,"1",1360882,"1",
"900050",4000,"2",1360882,"1",
"900050",4000,"3",1360882,"1",
"900050",4000,"4",1360882,"1",
"900050",4000,"5",1360882,"1",
"900080",1008,"1",1360882,"1",
"900080",1094,"2",1360882,"1",
"900080",1335,"3",1360882,"1",
"900080",1445,"4",1360882,"1",
"900080",1077,"5",1360882,"1",
"950002",58748,"1",1360882,"1","T"
"950002",58748,"2",1360882,"1","T"
"950002",58748,"3",1360882,"1","T"
"950002",58748,"4",1360882,"1","T"
"950002",58748,"5",1360882,"1","T"
"950012",17132,"1",1360882,"1","T"
"950012",17132,"2",1360882,"1","T"
"950012",17132,"3",1360882,"1","T"
"950012",17132,"4",1360882,"1","T"
"950012",17132,"5",1360882,"1","T"
"980000",203618,"1",1360882,"1","T"
"980000",203618,"2",1360882,"1","T"
"980000",203618,"3",1360882,"1","T"
"980000",203618,"4",1360882,"1","T"
"980000",203618,"5",1360882,"1","T"
"980070",127738,"1",1360882,"1","T"
"980070",127738,"2",1360882,"1","T"
"980070",127738,"3",1360882,"1","T"
"980070",127738,"4",1360882,"1","T"
"980070",127738,"5",1360882,"1","T"
"800940",1760,"1",1360921,"1",
"800940",1760,"2",1360921,"1",
"800940",1760,"3",1360921,"1",
"800940",1760,"4",1360921,"1",
"800940",1760,"5",1360921,"1",
"900000",23000,"1",1360921,"1",
"900000",23000,"2",1360921,"1",
"900000",23000,"3",1360921,"1",
"900000",23000,"4",1360921,"1",
"900000",23000,"5",1360921,"1",
"950002",2614,"1",1360921,"1",
"950002",2614,"2",1360921,"1",
"950002",2614,"3",1360921,"1",
"950002",2614,"4",1360921,"1",
"950002",2614,"5",1360921,"1",
"980000",23000,"1",1360921,"1",
"980000",23000,"2",1360921,"1",
"980000",23000,"3",1360921,"1",
"980000",23000,"4",1360921,"1",
"980000",23000,"5",1360921,"1",
"980070",21471,"1",1360921,"1",
"980070",21471,"2",1360921,"1",
"980070",21471,"3",1360921,"1",
"980070",21471,"4",1360921,"1",
"980070",21471,"5",1360921,"1",
"800940",1760,"1",1360922,"1",
"800940",1760,"2",1360922,"1",
"800940",1760,"3",1360922,"1",
"800940",1760,"4",1360922,"1",
"800940",1760,"5",1360922,"1",
"900000",23000,"1",1360922,"1",
"900000",23000,"2",1360922,"1",
"900000",23000,"3",1360922,"1",
"900000",23000,"4",1360922,"1",
"900000",23000,"5",1360922,"1",
"950002",2614,"1",1360922,"1",
"950002",2614,"2",1360922,"1",
"950002",2614,"3",1360922,"1",
"950002",2614,"4",1360922,"1",
"950002",2614,"5",1360922,"1",
"980000",23000,"1",1360922,"1",
"980000",23000,"2",1360922,"1",
"980000",23000,"3",1360922,"1",
"980000",23000,"4",1360922,"1",
"980000",23000,"5",1360922,"1",
"980070",21471,"1",1360922,"1",
"980070",21471,"2",1360922,"1",
"980070",21471,"3",1360922,"1",
"980070",21471,"4",1360922,"1",
"980070",21471,"5",1360922,"1",
"800940",8665,"1",1360941,"1",
"800940",8456,"2",1360941,"1",
"800940",8825,"3",1360941,"1",
"800940",9176,"4",1360941,"1",
"800940",8527,"5",1360941,"1",
"900000",113273,"1",1360941,"1",
"900000",110532,"2",1360941,"1",
"900000",115365,"3",1360941,"1",
"900000",119947,"4",1360941,"1",
"900000",111466,"5",1360941,"1",
"980000",113273,"1",1360941,"1",
"980000",110532,"2",1360941,"1",
"980000",115365,"3",1360941,"1",
"980000",119947,"4",1360941,"1",
"980000",111466,"5",1360941,"1",
"980070",113273,"1",1360941,"1",
"980070",110532,"2",1360941,"1",
"980070",115365,"3",1360941,"1",
"980070",119947,"4",1360941,"1",
"980070",111466,"5",1360941,"1",
"800940",9141,"1",1360942,"1",
"800940",8869,"2",1360942,"1",
"800940",8901,"3",1360942,"1",
"800940",8915,"4",1360942,"1",
"800940",8136,"5",1360942,"1",
"900000",119492,"1",1360942,"1",
"900000",115936,"2",1360942,"1",
"900000",116358,"3",1360942,"1",
"900000",116538,"4",1360942,"1",
"900000",106354,"5",1360942,"1",
"980000",119492,"1",1360942,"1",
"980000",115936,"2",1360942,"1",
"980000",116358,"3",1360942,"1",
"980000",116538,"4",1360942,"1",
"980000",106354,"5",1360942,"1",
"980070",119492,"1",1360942,"1",
"980070",115936,"2",1360942,"1",
"980070",116358,"3",1360942,"1",
"980070",116538,"4",1360942,"1",
"980070",106354,"5",1360942,"1",
"800940",1377,"1",1360951,"1",
"800940",1377,"2",1360951,"1",
"800940",1377,"3",1360951,"1",
"800940",1377,"4",1360951,"1",
"800940",1377,"5",1360951,"1",
"900000",18000,"1",1360951,"1",
"900000",18000,"2",1360951,"1",
"900000",18000,"3",1360951,"1",
"900000",18000,"4",1360951,"1",
"900000",18000,"5",1360951,"1",
"900080",1,"1",1360951,"1",
"900080",1,"2",1360951,"1",
"900080",1,"3",1360951,"1",
"900080",1,"4",1360951,"1",
"900080",1,"5",1360951,"1",
"900132",1000,"1",1360951,"1",
"900132",1000,"2",1360951,"1",
"900132",1000,"3",1360951,"1",
"900132",1000,"4",1360951,"1",
"900132",1000,"5",1360951,"1",
"980000",19001,"1",1360951,"1",
"980000",19001,"2",1360951,"1",
"980000",19001,"3",1360951,"1",
"980000",19001,"4",1360951,"1",
"980000",19001,"5",1360951,"1",
"980070",20586,"1",1360951,"1",
"980070",20586,"2",1360951,"1",
"980070",20586,"3",1360951,"1",
"980070",20586,"4",1360951,"1",
"980070",20586,"5",1360951,"1",
"800940",1377,"1",1360952,"1",
"800940",1377,"2",1360952,"1",
"800940",1377,"3",1360952,"1",
"800940",1377,"4",1360952,"1",
"800940",1377,"5",1360952,"1",
"900000",18000,"1",1360952,"1",
"900000",18000,"2",1360952,"1",
"900000",18000,"3",1360952,"1",
"900000",18000,"4",1360952,"1",
"900000",18000,"5",1360952,"1",
"900080",1,"1",1360952,"1",
"900080",1,"2",1360952,"1",
"900080",1,"3",1360952,"1",
"900080",1,"4",1360952,"1",
"900080",1,"5",1360952,"1",
"900132",1000,"1",1360952,"1",
"900132",1000,"2",1360952,"1",
"900132",1000,"3",1360952,"1",
"900132",1000,"4",1360952,"1",
"900132",1000,"5",1360952,"1",
"980000",19001,"1",1360952,"1",
"980000",19001,"2",1360952,"1",
"980000",19001,"3",1360952,"1",
"980000",19001,"4",1360952,"1",
"980000",19001,"5",1360952,"1",
"980070",20586,"1",1360952,"1",
"980070",20586,"2",1360952,"1",
"980070",20586,"3",1360952,"1",
"980070",20586,"4",1360952,"1",
"980070",20586,"5",1360952,"1",
"800940",5447,"1",1360961,"1",
"800940",5447,"2",1360961,"1",
"800940",5447,"3",1360961,"1",
"800940",5447,"4",1360961,"1",
"800940",5447,"5",1360961,"1",
"900000",71200,"1",1360961,"1",
"900000",71200,"2",1360961,"1",
"900000",71200,"3",1360961,"1",
"900000",71200,"4",1360961,"1",
"900000",71200,"5",1360961,"1",
"900100",2900,"1",1360961,"1",
"900100",2900,"2",1360961,"1",
"900100",2900,"3",1360961,"1",
"900100",2900,"4",1360961,"1",
"900100",2900,"5",1360961,"1",
"900131",1800,"1",1360961,"1",
"900131",1800,"2",1360961,"1",
"900131",1800,"3",1360961,"1",
"900131",1800,"4",1360961,"1",
"900131",1800,"5",1360961,"1",
"950002",329,"1",1360961,"1",
"950002",329,"2",1360961,"1",
"950002",329,"3",1360961,"1",
"950002",329,"4",1360961,"1",
"950002",329,"5",1360961,"1",
"980000",75900,"1",1360961,"1",
"980000",75900,"2",1360961,"1",
"980000",75900,"3",1360961,"1",
"980000",75900,"4",1360961,"1",
"980000",75900,"5",1360961,"1",
"980070",76371,"1",1360961,"1",
"980070",76371,"2",1360961,"1",
"980070",76371,"3",1360961,"1",
"980070",76371,"4",1360961,"1",
"980070",76371,"5",1360961,"1",
"800940",5447,"1",1360962,"1",
"800940",5447,"2",1360962,"1",
"800940",5447,"3",1360962,"1",
"800940",5447,"4",1360962,"1",
"800940",5447,"5",1360962,"1",
"900000",71200,"1",1360962,"1",
"900000",71200,"2",1360962,"1",
"900000",71200,"3",1360962,"1",
"900000",71200,"4",1360962,"1",
"900000",71200,"5",1360962,"1",
"900100",2900,"1",1360962,"1",
"900100",2900,"2",1360962,"1",
"900100",2900,"3",1360962,"1",
"900100",2900,"4",1360962,"1",
"900100",2900,"5",1360962,"1",
"900131",1800,"1",1360962,"1",
"900131",1800,"2",1360962,"1",
"900131",1800,"3",1360962,"1",
"900131",1800,"4",1360962,"1",
"900131",1800,"5",1360962,"1",
"950002",329,"1",1360962,"1",
"950002",329,"2",1360962,"1",
"950002",329,"3",1360962,"1",
"950002",329,"4",1360962,"1",
"950002",329,"5",1360962,"1",
"980000",75900,"1",1360962,"1",
"980000",75900,"2",1360962,"1",
"980000",75900,"3",1360962,"1",
"980000",75900,"4",1360962,"1",
"980000",75900,"5",1360962,"1",
"980070",76371,"1",1360962,"1",
"980070",76371,"2",1360962,"1",
"980070",76371,"3",1360962,"1",
"980070",76371,"4",1360962,"1",
"980070",76371,"5",1360962,"1",
"800940",3572,"1",1360971,"1",
"800940",3572,"2",1360971,"1",
"800940",3572,"3",1360971,"1",
"800940",3572,"4",1360971,"1",
"800940",3572,"5",1360971,"1",
"900000",46680,"1",1360971,"1",
"900000",46680,"2",1360971,"1",
"900000",46680,"3",1360971,"1",
"900000",46680,"4",1360971,"1",
"900000",46680,"5",1360971,"1",
"980000",46680,"1",1360971,"1",
"980000",46680,"2",1360971,"1",
"980000",46680,"3",1360971,"1",
"980000",46680,"4",1360971,"1",
"980000",46680,"5",1360971,"1",
"980070",42880,"1",1360971,"1",
"980070",42880,"2",1360971,"1",
"980070",42880,"3",1360971,"1",
"980070",42880,"4",1360971,"1",
"980070",42880,"5",1360971,"1",
"800940",3572,"1",1360972,"1",
"800940",3572,"2",1360972,"1",
"800940",3572,"3",1360972,"1",
"800940",3572,"4",1360972,"1",
"800940",3572,"5",1360972,"1",
"900000",46680,"1",1360972,"1",
"900000",46680,"2",1360972,"1",
"900000",46680,"3",1360972,"1",
"900000",46680,"4",1360972,"1",
"900000",46680,"5",1360972,"1",
"980000",46680,"1",1360972,"1",
"980000",46680,"2",1360972,"1",
"980000",46680,"3",1360972,"1",
"980000",46680,"4",1360972,"1",
"980000",46680,"5",1360972,"1",
"980070",42880,"1",1360972,"1",
"980070",42880,"2",1360972,"1",
"980070",42880,"3",1360972,"1",
"980070",42880,"4",1360972,"1",
"980070",42880,"5",1360972,"1",
"800940",662,"1",1361011,"1",
"800940",1812,"2",1361011,"1",
"800940",3591,"3",1361011,"1",
"800940",3115,"4",1361011,"1",
"800940",4113,"5",1361011,"1",
"900000",8653,"1",1361011,"1",
"900000",23680,"2",1361011,"1",
"900000",46937,"3",1361011,"1",
"900000",40717,"4",1361011,"1",
"900000",53761,"5",1361011,"1",
"980000",8653,"1",1361011,"1",
"980000",23680,"2",1361011,"1",
"980000",46937,"3",1361011,"1",
"980000",40717,"4",1361011,"1",
"980000",53761,"5",1361011,"1",
"980070",8653,"1",1361011,"1",
"980070",23680,"2",1361011,"1",
"980070",46937,"3",1361011,"1",
"980070",40717,"4",1361011,"1",
"980070",53761,"5",1361011,"1",
"800940",2958,"1",1361021,"1",
"800940",11830,"2",1361021,"1",
"800940",3189,"3",1361021,"1",
"800940",4397,"4",1361021,"1",
"800940",4857,"5",1361021,"1",
"900000",38667,"1",1361021,"1",
"900000",164638,"2",1361021,"1",
"900000",41682,"3",1361021,"1",
"900000",57475,"4",1361021,"1",
"900000",63490,"5",1361021,"1",
"980000",38667,"1",1361021,"1",
"980000",164638,"2",1361021,"1",
"980000",41682,"3",1361021,"1",
"980000",57475,"4",1361021,"1",
"980000",63490,"5",1361021,"1",
"980070",40267,"1",1361021,"1",
"980070",166238,"2",1361021,"1",
"980070",43282,"3",1361021,"1",
"980070",59075,"4",1361021,"1",
"980070",65090,"5",1361021,"1",
"800940",4646,"1",1361022,"1",
"800940",9481,"2",1361022,"1",
"800940",3709,"3",1361022,"1",
"800940",3285,"4",1361022,"1",
"800940",8502,"5",1361022,"1",
"900000",60737,"1",1361022,"1",
"900000",123934,"2",1361022,"1",
"900000",48492,"3",1361022,"1",
"900000",42941,"4",1361022,"1",
"900000",111135,"5",1361022,"1",
"980000",60737,"1",1361022,"1",
"980000",123934,"2",1361022,"1",
"980000",48492,"3",1361022,"1",
"980000",42941,"4",1361022,"1",
"980000",111135,"5",1361022,"1",
"980070",62337,"1",1361022,"1",
"980070",125534,"2",1361022,"1",
"980070",50092,"3",1361022,"1",
"980070",44541,"4",1361022,"1",
"980070",112735,"5",1361022,"1",
"800940",1958,"1",1361041,"1",
"800940",8689,"2",1361041,"1",
"800940",6218,"3",1361041,"1",
"800940",8114,"4",1361041,"1",
"800940",2058,"5",1361041,"1",
"900000",25590,"1",1361041,"1",
"900000",113583,"2",1361041,"1",
"900000",81281,"3",1361041,"1",
"900000",106066,"4",1361041,"1",
"900000",26896,"5",1361041,"1",
"980000",25590,"1",1361041,"1",
"980000",113583,"2",1361041,"1",
"980000",81281,"3",1361041,"1",
"980000",106066,"4",1361041,"1",
"980000",26896,"5",1361041,"1",
"980070",25590,"1",1361041,"1",
"980070",113583,"2",1361041,"1",
"980070",81281,"3",1361041,"1",
"980070",106066,"4",1361041,"1",
"980070",26896,"5",1361041,"1",
"800940",1097,"1",1361042,"1",
"800940",3083,"2",1361042,"1",
"800940",2411,"3",1361042,"1",
"800940",401,"4",1361042,"1",
"800940",1024,"5",1361042,"1",
"900000",14329,"1",1361042,"1",
"900000",40307,"2",1361042,"1",
"900000",31525,"3",1361042,"1",
"900000",5237,"4",1361042,"1",
"900000",13377,"5",1361042,"1",
"980000",14329,"1",1361042,"1",
"980000",40307,"2",1361042,"1",
"980000",31525,"3",1361042,"1",
"980000",5237,"4",1361042,"1",
"980000",13377,"5",1361042,"1",
"980070",14329,"1",1361042,"1",
"980070",40307,"2",1361042,"1",
"980070",31525,"3",1361042,"1",
"980070",5237,"4",1361042,"1",
"980070",13377,"5",1361042,"1",
"800940",1371,"1",1361051,"1",
"800940",280,"2",1361051,"1",
"800940",5267,"3",1361051,"1",
"800940",939,"4",1361051,"1",
"800940",403,"5",1361051,"1",
"900000",17923,"1",1361051,"1",
"900000",3663,"2",1361051,"1",
"900000",68854,"3",1361051,"1",
"900000",12279,"4",1361051,"1",
"900000",5265,"5",1361051,"1",
"980000",17923,"1",1361051,"1",
"980000",3663,"2",1361051,"1",
"980000",68854,"3",1361051,"1",
"980000",12279,"4",1361051,"1",
"980000",5265,"5",1361051,"1",
"980070",17923,"1",1361051,"1",
"980070",3663,"2",1361051,"1",
"980070",68854,"3",1361051,"1",
"980070",12279,"4",1361051,"1",
"980070",5265,"5",1361051,"1",
"800940",1426,"1",1361052,"1",
"800940",2091,"2",1361052,"1",
"800940",808,"3",1361052,"1",
"800940",4590,"4",1361052,"1",
"800940",249,"5",1361052,"1",
"900000",18643,"1",1361052,"1",
"900000",27330,"2",1361052,"1",
"900000",10563,"3",1361052,"1",
"900000",60000,"4",1361052,"1",
"900000",3256,"5",1361052,"1",
"980000",18643,"1",1361052,"1",
"980000",27330,"2",1361052,"1",
"980000",10563,"3",1361052,"1",
"980000",60000,"4",1361052,"1",
"980000",3256,"5",1361052,"1",
"980070",18643,"1",1361052,"1",
"980070",27330,"2",1361052,"1",
"980070",10563,"3",1361052,"1",
"980070",60000,"4",1361052,"1",
"980070",3256,"5",1361052,"1",
"900030",10727,"1",1361061,"1",
"900030",10727,"2",1361061,"1",
"900030",10727,"3",1361061,"1",
"900030",10727,"4",1361061,"1",
"900030",10727,"5",1361061,"1",
"980000",10727,"1",1361061,"1",
"980000",10727,"2",1361061,"1",
"980000",10727,"3",1361061,"1",
"980000",10727,"4",1361061,"1",
"980000",10727,"5",1361061,"1",
"980070",10343,"1",1361061,"1",
"980070",10343,"2",1361061,"1",
"980070",10343,"3",1361061,"1",
"980070",10343,"4",1361061,"1",
"980070",10343,"5",1361061,"1",
"900030",10727,"1",1361062,"1",
"900030",10727,"2",1361062,"1",
"900030",10727,"3",1361062,"1",
"900030",10727,"4",1361062,"1",
"900030",10727,"5",1361062,"1",
"980000",10727,"1",1361062,"1",
"980000",10727,"2",1361062,"1",
"980000",10727,"3",1361062,"1",
"980000",10727,"4",1361062,"1",
"980000",10727,"5",1361062,"1",
"980070",10343,"1",1361062,"1",
"980070",10343,"2",1361062,"1",
"980070",10343,"3",1361062,"1",
"980070",10343,"4",1361062,"1",
"980070",10343,"5",1361062,"1",
"800940",2295,"1",1361081,"1",
"800940",2295,"2",1361081,"1",
"800940",2295,"3",1361081,"1",
"800940",2295,"4",1361081,"1",
"800940",2295,"5",1361081,"1",
"900000",30000,"1",1361081,"1",
"900000",30000,"2",1361081,"1",
"900000",30000,"3",1361081,"1",
"900000",30000,"4",1361081,"1",
"900000",30000,"5",1361081,"1",
"900030",23999,"1",1361081,"1",
"900030",23999,"2",1361081,"1",
"900030",23999,"3",1361081,"1",
"900030",23999,"4",1361081,"1",
"900030",23999,"5",1361081,"1",
"900040",6000,"1",1361081,"1",
"900040",6000,"2",1361081,"1",
"900040",6000,"3",1361081,"1",
"900040",6000,"4",1361081,"1",
"900040",6000,"5",1361081,"1",
"980000",59999,"1",1361081,"1",
"980000",59999,"2",1361081,"1",
"980000",59999,"3",1361081,"1",
"980000",59999,"4",1361081,"1",
"980000",59999,"5",1361081,"1",
"980070",58099,"1",1361081,"1",
"980070",58099,"2",1361081,"1",
"980070",58099,"3",1361081,"1",
"980070",58099,"4",1361081,"1",
"980070",58099,"5",1361081,"1",
"800940",2295,"1",1361082,"1",
"800940",2295,"2",1361082,"1",
"800940",2295,"3",1361082,"1",
"800940",2295,"4",1361082,"1",
"800940",2295,"5",1361082,"1",
"900000",30000,"1",1361082,"1",
"900000",30000,"2",1361082,"1",
"900000",30000,"3",1361082,"1",
"900000",30000,"4",1361082,"1",
"900000",30000,"5",1361082,"1",
"900030",23999,"1",1361082,"1",
"900030",23999,"2",1361082,"1",
"900030",23999,"3",1361082,"1",
"900030",23999,"4",1361082,"1",
"900030",23999,"5",1361082,"1",
"900040",6000,"1",1361082,"1",
"900040",6000,"2",1361082,"1",
"900040",6000,"3",1361082,"1",
"900040",6000,"4",1361082,"1",
"900040",6000,"5",1361082,"1",
"980000",59999,"1",1361082,"1",
"980000",59999,"2",1361082,"1",
"980000",59999,"3",1361082,"1",
"980000",59999,"4",1361082,"1",
"980000",59999,"5",1361082,"1",
"980070",58099,"1",1361082,"1",
"980070",58099,"2",1361082,"1",
"980070",58099,"3",1361082,"1",
"980070",58099,"4",1361082,"1",
"980070",58099,"5",1361082,"1",
"900000",70000,"1",1361091,"1",
"900000",70000,"2",1361091,"1",
"900000",70000,"3",1361091,"1",
"900000",70000,"4",1361091,"1",
"900000",70000,"5",1361091,"1",
"900010",-58892,"1",1361091,"1","T"
"900010",-58892,"2",1361091,"1","T"
"900010",-58892,"3",1361091,"1","T"
"900010",-58892,"4",1361091,"1","T"
"900010",-58892,"5",1361091,"1","T"
"950002",12017,"1",1361091,"1",
"950002",12017,"2",1361091,"1",
"950002",12017,"3",1361091,"1",
"950002",12017,"4",1361091,"1",
"950002",12017,"5",1361091,"1",
"950012",4112,"1",1361091,"1",
"950012",4112,"2",1361091,"1",
"950012",4112,"3",1361091,"1",
"950012",4112,"4",1361091,"1",
"950012",4112,"5",1361091,"1",
"980000",11108,"1",1361091,"1","T"
"980000",11108,"2",1361091,"1","T"
"980000",11108,"3",1361091,"1","T"
"980000",11108,"4",1361091,"1","T"
"980000",11108,"5",1361091,"1","T"
"980070",13756,"1",1361091,"1","T"
"980070",13756,"2",1361091,"1","T"
"980070",13756,"3",1361091,"1","T"
"980070",13756,"4",1361091,"1","T"
"980070",13756,"5",1361091,"1","T"
"900000",70000,"1",1361092,"1",
"900000",70000,"2",1361092,"1",
"900000",70000,"3",1361092,"1",
"900000",70000,"4",1361092,"1",
"900000",70000,"5",1361092,"1",
"900010",-58892,"1",1361092,"1","T"
"900010",-58892,"2",1361092,"1","T"
"900010",-58892,"3",1361092,"1","T"
"900010",-58892,"4",1361092,"1","T"
"900010",-58892,"5",1361092,"1","T"
"950002",12017,"1",1361092,"1",
"950002",12017,"2",1361092,"1",
"950002",12017,"3",1361092,"1",
"950002",12017,"4",1361092,"1",
"950002",12017,"5",1361092,"1",
"950012",4112,"1",1361092,"1",
"950012",4112,"2",1361092,"1",
"950012",4112,"3",1361092,"1",
"950012",4112,"4",1361092,"1",
"950012",4112,"5",1361092,"1",
"980000",11108,"1",1361092,"1","T"
"980000",11108,"2",1361092,"1","T"
"980000",11108,"3",1361092,"1","T"
"980000",11108,"4",1361092,"1","T"
"980000",11108,"5",1361092,"1","T"
"980070",13756,"1",1361092,"1","T"
"980070",13756,"2",1361092,"1","T"
"980070",13756,"3",1361092,"1","T"
"980070",13756,"4",1361092,"1","T"
"980070",13756,"5",1361092,"1","T"
"800940",1148,"1",1361111,"1",
"800940",1148,"2",1361111,"1",
"800940",1148,"3",1361111,"1",
"800940",1148,"4",1361111,"1",
"800940",1148,"5",1361111,"1",
"900000",15000,"1",1361111,"1",
"900000",15000,"2",1361111,"1",
"900000",15000,"3",1361111,"1",
"900000",15000,"4",1361111,"1",
"900000",15000,"5",1361111,"1",
"980000",15000,"1",1361111,"1",
"980000",15000,"2",1361111,"1",
"980000",15000,"3",1361111,"1",
"980000",15000,"4",1361111,"1",
"980000",15000,"5",1361111,"1",
"980070",15000,"1",1361111,"1",
"980070",15000,"2",1361111,"1",
"980070",15000,"3",1361111,"1",
"980070",15000,"4",1361111,"1",
"980070",15000,"5",1361111,"1",
"800940",1148,"1",1361112,"1",
"800940",1148,"2",1361112,"1",
"800940",1148,"3",1361112,"1",
"800940",1148,"4",1361112,"1",
"800940",1148,"5",1361112,"1",
"900000",15000,"1",1361112,"1",
"900000",15000,"2",1361112,"1",
"900000",15000,"3",1361112,"1",
"900000",15000,"4",1361112,"1",
"900000",15000,"5",1361112,"1",
"980000",15000,"1",1361112,"1",
"980000",15000,"2",1361112,"1",
"980000",15000,"3",1361112,"1",
"980000",15000,"4",1361112,"1",
"980000",15000,"5",1361112,"1",
"980070",15000,"1",1361112,"1",
"980070",15000,"2",1361112,"1",
"980070",15000,"3",1361112,"1",
"980070",15000,"4",1361112,"1",
"980070",15000,"5",1361112,"1",
"800940",989,"1",1361121,"1",
"800940",2429,"2",1361121,"1",
"800940",1905,"3",1361121,"1",
"800940",2863,"4",1361121,"1",
"800940",843,"5",1361121,"1",
"900000",12923,"1",1361121,"1",
"900000",31746,"2",1361121,"1",
"900000",24902,"3",1361121,"1",
"900000",37422,"4",1361121,"1",
"900000",11023,"5",1361121,"1",
"980000",12923,"1",1361121,"1",
"980000",31746,"2",1361121,"1",
"980000",24902,"3",1361121,"1",
"980000",37422,"4",1361121,"1",
"980000",11023,"5",1361121,"1",
"980070",12923,"1",1361121,"1",
"980070",31746,"2",1361121,"1",
"980070",24902,"3",1361121,"1",
"980070",37422,"4",1361121,"1",
"980070",11023,"5",1361121,"1",
"800940",2019,"1",1361122,"1",
"800940",110,"2",1361122,"1",
"800940",32,"3",1361122,"1",
"800940",2846,"4",1361122,"1",
"800940",198,"5",1361122,"1",
"900000",26397,"1",1361122,"1",
"900000",1437,"2",1361122,"1",
"900000",422,"3",1361122,"1",
"900000",37198,"4",1361122,"1",
"900000",2594,"5",1361122,"1",
"980000",26397,"1",1361122,"1",
"980000",1437,"2",1361122,"1",
"980000",422,"3",1361122,"1",
"980000",37198,"4",1361122,"1",
"980000",2594,"5",1361122,"1",
"980070",26397,"1",1361122,"1",
"980070",1437,"2",1361122,"1",
"980070",422,"3",1361122,"1",
"980070",37198,"4",1361122,"1",
"980070",2594,"5",1361122,"1",
"900030",1100,"1",1361141,"1",
"900030",1100,"2",1361141,"1",
"900030",1100,"3",1361141,"1",
"900030",1100,"4",1361141,"1",
"900030",1100,"5",1361141,"1",
"980000",1100,"1",1361141,"1",
"980000",1100,"2",1361141,"1",
"980000",1100,"3",1361141,"1",
"980000",1100,"4",1361141,"1",
"980000",1100,"5",1361141,"1",
"980070",1100,"1",1361141,"1",
"980070",1100,"2",1361141,"1",
"980070",1100,"3",1361141,"1",
"980070",1100,"4",1361141,"1",
"980070",1100,"5",1361141,"1",
"900030",1100,"1",1361142,"1",
"900030",1100,"2",1361142,"1",
"900030",1100,"3",1361142,"1",
"900030",1100,"4",1361142,"1",
"900030",1100,"5",1361142,"1",
"980000",1100,"1",1361142,"1",
"980000",1100,"2",1361142,"1",
"980000",1100,"3",1361142,"1",
"980000",1100,"4",1361142,"1",
"980000",1100,"5",1361142,"1",
"980070",1100,"1",1361142,"1",
"980070",1100,"2",1361142,"1",
"980070",1100,"3",1361142,"1",
"980070",1100,"4",1361142,"1",
"980070",1100,"5",1361142,"1",
"800940",11614,"1",1361161,"1",
"800940",7567,"2",1361161,"1",
"800940",7189,"3",1361161,"1",
"800940",8627,"4",1361161,"1",
"800940",10443,"5",1361161,"1",
"900000",147757,"1",1361161,"1",
"900000",88933,"2",1361161,"1",
"900000",89716,"3",1361161,"1",
"900000",111381,"4",1361161,"1",
"900000",131281,"5",1361161,"1",
"900020",2034,"1",1361161,"1",
"900020",4992,"2",1361161,"1",
"900020",2127,"3",1361161,"1",
"900020",691,"4",1361161,"1",
"900020",2613,"5",1361161,"1",
"980000",149791,"1",1361161,"1",
"980000",93925,"2",1361161,"1",
"980000",91843,"3",1361161,"1",
"980000",112072,"4",1361161,"1",
"980000",133894,"5",1361161,"1",
"980070",151091,"1",1361161,"1",
"980070",95225,"2",1361161,"1",
"980070",93143,"3",1361161,"1",
"980070",113372,"4",1361161,"1",
"980070",135194,"5",1361161,"1",
"800940",8504,"1",1361162,"1",
"800940",7393,"2",1361162,"1",
"800940",7323,"3",1361162,"1",
"800940",9780,"4",1361162,"1",
"800940",9309,"5",1361162,"1",
"900000",109043,"1",1361162,"1",
"900000",96197,"2",1361162,"1",
"900000",89951,"3",1361162,"1",
