INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.6648567,0.6692595,0.6532338,0.6585713,0.6628020,0.6603064,0.7251767,04781582,44,D,39,D,1,1,D,01,D,2,D,12,D,15,D,1,D,1,D,4,D,2,D,0,D,92000,D,46588.270,1560,D,7039,D,0,D,,A,0,D,,A,0,D,0,D,92000,D,45,D,58,D,0,D,870,D,200,D,1087,D,250,D,,A,1,,2,D,,A,01,D,,A,0,D,2,D,0,D,10,D,1,1,,2,D,1,D,3,2,D,1,,1,04,2021,1,D,2,D,2,D,2,,A,,A,,A,48,D,47,D,121791.870,105603.821,,,,,,97992.695,,,,80230.142,96794.910,,68584.005,,92823.756,77563.374,,,92166.705,,,86487.882,,98386.401,,,89452.326,100596.957,102014.776,,87511.622,136290.857,125544.203,84067.276,89771.770,,,,128004.510,,99182.144,73574.038,199.01000,153.17000,3.96000,12.76000,0.00000,3.28000,0.00000,9.01000,0.00000,5.38000,8.28000,11.35000,9.46000,12.01000,8.09219,2.04781,15.49000,18.60000,1.98000,31.47000,45.84000,0.00000,0.00000,0.00000,52.19000,0.00000,4.72791,70.67111,1,D,,A,1,D,12,D,478158,,A,6,D,0,D,92000.0,D,92000,92000,92000,92000,92000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,92000.0,D,92000,92000,92000,92000,92000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35B,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,1
0.4847820,0.4960738,0.4814123,0.4875596,0.4908489,0.4924540,0.5822035,04781611,41,D,41,D,1,3,D,01,D,5,D,14,D,15,D,,A,1,D,2,D,1,D,0,D,60000,D,71457.499,0,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,,A,40,D,0,D,348,D,80,D,435,D,100,D,,A,1,,1,D,,A,10,D,,A,0,D,0,D,0,D,,A,3,1,,2,D,1,D,3,2,D,1,,1,05,2021,2,D,2,D,1,D,2,,A,2,D,,A,0,D,52,D,141423.179,194646.134,139733.516,145125.408,142479.283,147615.762,,,,134489.636,,158758.325,95666.116,131365.872,,,,,,114558.292,,,,141641.196,118906.063,,158373.207,,178843.856,102146.414,,,162158.144,,,93183.335,,146133.609,,,125114.692,103813.794,132808.544,,100.00000,100.00000,10.47518,9.42060,5.97401,7.36438,11.46773,0.00000,0.00000,0.00000,5.05637,8.97210,3.06200,7.24965,0.00000,10.31761,0.00000,0.00000,0.00000,20.64037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,22,D,478161,,C,,C,0,D,60000.0,D,60000,60000,60000,60000,60000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,60000.0,D,60000,60000,60000,60000,60000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,4,1,1
0.4819391,0.4932309,0.4785693,0.4847167,0.4880059,0.4896110,0.5793606,04781612,61,D,61,D,1,3,D,01,D,5,D,14,D,15,D,,A,1,D,2,D,1,D,0,D,60000,D,81771.781,0,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,,A,40,D,0,D,348,D,80,D,435,D,100,D,,A,1,,1,D,,A,10,D,,A,0,D,0,D,0,D,,A,3,1,,2,D,1,D,3,2,D,1,,1,05,2021,2,D,2,D,2,D,2,,A,2,D,,A,0,D,52,D,170096.181,232200.114,160557.134,193274.208,188091.380,186171.405,,,,138569.526,,182813.857,118992.855,164292.132,,,,,,131384.926,,,,149233.389,96028.518,,205946.174,,195761.901,128064.481,,,145919.634,,,132771.637,,177698.944,,,174331.581,116022.681,169913.641,,100.00002,100.00002,4.27106,3.85660,0.00000,0.00000,6.19939,0.00000,0.00000,0.00000,5.08329,12.16341,12.38472,2.13145,0.00000,5.57066,0.00000,15.73662,10.68062,21.92220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,22,D,478161,,C,,C,0,D,60000.0,D,60000,60000,60000,60000,60000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,60000.0,D,60000,60000,60000,60000,60000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,1,1
0.8502145,0.6766594,0.9143781,0.7016875,0.8369071,0.9182113,0.1975140,04781621,74,D,71,D,1,1,D,01,D,5,D,15,D,13,D,,A,5,D,3,D,5,D,0,D,5347,D,32872.606,0,D,0,D,0,D,,A,0,D,,A,5346,D,0,D,0,D,,A,40,D,0,D,870,D,200,D,978,D,225,D,,C,1,,1,D,,A,10,D,,A,0,D,0,D,3,D,,A,3,1,,2,D,1,D,1,1,D,2,,1,04,2021,1,D,2,D,1,D,2,,A,1,D,,A,0,D,52,D,80014.033,,,41424.963,,,78770.407,,64358.165,,,92725.783,80732.556,78043.139,,80620.522,101343.797,90275.276,96066.934,75146.305,,,,65547.342,,96161.969,96323.970,60049.857,,,,,,53371.986,,,,83138.105,74465.064,,44610.973,,75832.066,49959.531,302.65000,185.71000,24.75000,26.25000,0.00000,0.00000,0.00000,0.00000,8.99000,0.00000,12.66000,14.06000,31.62000,5.99000,7.49000,0.00000,4.49000,35.14000,0.00000,14.27000,116.94000,28.00000,0.00000,0.00000,32.28000,37.19000,24.17000,38.12000,1,D,,A,0,D,25,A,478162,,A,,A,0,D,153818.6,D,214000,148631,101669,210683,94110,206,3142.0,D,6274,3777,505,4827,327,0,D,0,D,,A,,,,,,100,65425.2,D,69282,59106,72078,82518,44142,203,0.0,D,0,0,0,0,0,100,41067.2,D,82005,49367,6597,63098,4269,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,C,,B,,A,,A,,A,,A,,15,1,D,1,1,1,1,1,100,1,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,C,,B,,C,5145,13759,5176,435,3189,201,5541,,B,,C,,C,57567,26398,17817,64631,42509,201,41784,,A,,A,,A,,,,,,100,,D,A,A,D,D,A,1,3,2,2
0.8414503,0.7509430,0.8425367,0.8206064,0.8332436,0.9027829,0.1977615,04781622,74,D,71,D,1,1,D,01,D,5,D,15,D,13,D,,A,5,D,3,D,5,D,0,D,5347,D,32872.606,0,D,0,D,0,D,,A,0,D,,A,5346,D,0,D,0,D,,A,40,D,0,D,870,D,200,D,978,D,225,D,,C,1,,1,D,,A,10,D,,A,0,D,0,D,3,D,,A,3,1,,2,D,1,D,1,1,D,2,,1,04,2021,1,D,2,D,2,D,2,,A,1,D,,A,0,D,52,D,80014.033,,,41424.963,,,78770.407,,64358.165,,,92725.783,80732.556,78043.139,,80620.522,101343.797,90275.276,96066.934,75146.305,,,,65547.342,,96161.969,96323.970,60049.857,,,,,,53371.986,,,,83138.105,74465.064,,44610.973,,75832.066,49959.531,455.17000,276.00000,5.99000,105.27000,9.36000,5.19000,0.00000,39.62000,0.00000,0.00000,7.08000,26.40000,24.59000,16.43000,11.48000,0.00000,4.49000,0.00000,5.19000,14.91000,179.17000,43.00000,0.00000,0.00000,0.00000,0.00000,7.63000,6.18000,1,D,,A,0,D,25,A,478162,,A,,A,0,D,150149.9,T,196465,145527,139861,152917,115978,206,1260.2,D,3132,791,589,1400,389,0,D,0,D,,A,,,,,,100,62682.0,D,74238,56766,56022,61794,64590,203,0.0,D,0,0,0,0,0,100,16471.8,D,40937,10339,7696,18302,5085,201,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,C,,B,,A,,A,,A,,A,,15,1,D,1,1,1,1,1,100,1,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,C,,B,,C,38747,38747,38747,38747,38747,201,38747,,B,,C,,C,42542,39674,37395,34073,7555,201,32248,,A,,A,,A,,,,,,100,,D,A,A,T,D,A,1,3,2,2
0.9187488,0.9189349,0.9154594,0.9143668,0.9181730,0.9175113,0.9353682,04781651,33,D,34,D,1,1,D,01,D,2,D,16,D,16,D,3,D,3,D,3,D,2,D,0,D,212800,D,19912.481,11905,D,16066,D,0,D,,A,0,D,,A,0,D,0,D,210000,D,55,D,45,D,0,D,500,D,115,D,544,D,125,D,1000,D,1,,2,D,400,D,03,D,,A,1000,D,1,D,0,D,02,D,4,1,,2,D,1,D,2,2,D,1,,1,04,2021,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,49438.717,,,,31057.249,,,,37430.166,34227.799,,38717.234,,37933.358,38927.823,,,34857.678,,,37089.889,,38580.027,,,44952.146,39592.871,34411.381,,37428.787,54192.127,53566.750,40531.011,28428.090,,,,33700.521,,40605.285,49997.229,31317.362,,,261.10003,168.91003,6.30445,15.13006,0.00000,7.57831,7.63699,6.08011,7.44474,5.27948,12.29179,16.19163,16.56332,2.03740,0.00000,0.00000,4.87361,38.08372,0.00000,23.41442,92.19000,0.00000,0.00000,0.00000,0.00000,0.00000,2.13000,0.00000,1,D,,A,1,D,31,D,478165,,A,,A,0,D,212800.0,D,212800,212800,212800,212800,212800,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,210000.0,D,210000,210000,210000,210000,210000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,2800,D,2800,2800,2800,2800,2800,100,2800,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,4,5,2,2
0.9185989,0.9187849,0.9153094,0.9142169,0.9180230,0.9173614,0.9352183,04781652,33,D,34,D,1,1,D,01,D,2,D,16,D,16,D,3,D,3,D,3,D,2,D,0,D,212800,D,19912.481,11905,D,16066,D,0,D,,A,0,D,,A,0,D,0,D,210000,D,55,D,45,D,0,D,500,D,115,D,544,D,125,D,1000,D,1,,2,D,400,D,03,D,,A,1000,D,1,D,0,D,02,D,4,1,,2,D,1,D,2,2,D,1,,1,04,2021,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,49438.717,,,,31057.249,,,,37430.166,34227.799,,38717.234,,37933.358,38927.823,,,34857.678,,,37089.889,,38580.027,,,44952.146,39592.871,34411.381,,37428.787,54192.127,53566.750,40531.011,28428.090,,,,33700.521,,40605.285,49997.229,31317.362,,,155.86000,100.18000,9.59000,5.99000,0.00000,0.00000,5.00000,0.00000,0.00000,3.58000,5.38000,12.90000,15.24000,0.00000,4.56000,0.00000,7.97000,11.00000,0.00000,18.97000,55.68000,0.00000,0.00000,0.00000,6.07000,0.00000,0.00000,63.13000,1,D,,A,1,D,31,D,478165,,A,,A,0,D,212800.0,D,212800,212800,212800,212800,212800,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,210000.0,D,210000,210000,210000,210000,210000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,2800,D,2800,2800,2800,2800,2800,100,2800,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,4,5,2,2
0.5245120,0.5727214,0.5103137,0.5400750,0.5226479,0.5001674,0.6095311,04781701,69,D,58,D,2,2,D,01,D,5,D,12,D,12,D,,A,1,D,2,D,1,D,0,D,65382,D,66280.877,0,D,4208,D,0,D,,A,0,D,,A,10182,D,0,D,55000,D,,A,60,D,0,D,196,D,45,D,326,D,75,D,,A,1,,1,D,,A,01,D,,A,0,D,0,D,1,D,,A,4,1,,2,D,1,D,3,2,D,1,,2,04,2021,1,D,3,D,1,D,2,,A,1,D,,A,0,D,52,D,,,,216855.361,225155.530,136628.252,,114948.259,,,,202167.305,195272.290,231626.774,190291.961,109436.026,,221661.506,199525.353,127239.658,,,107248.466,,100911.033,,,198099.603,130904.266,,213237.659,120594.854,,137089.212,,203810.903,110575.438,,,,105529.375,,,,142.93000,65.22000,0.00000,2.77000,9.15000,0.00000,0.00000,0.00000,12.58000,4.44000,0.00000,11.01000,0.00000,2.12000,0.00000,0.00000,3.27000,5.75000,0.00000,14.13000,77.71000,0.00000,0.00000,31.68000,26.26000,74.63000,12.78000,35.21000,1,D,,A,0,D,47,D,478170,,A,,A,0,D,66266.8,D,61384,64629,68555,64489,72277,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,10182.0,D,10182,10182,10182,10182,10182,100,0.0,D,0,0,0,0,0,100,55679.6,D,51109,53635,58209,54304,61141,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,93,812,164,3,954,301,405,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,6,3,2,2
0.5548456,0.5944453,0.4891822,0.5745208,0.5720602,0.5451138,0.6090321,04781702,69,D,58,D,2,2,D,01,D,5,D,12,D,12,D,,A,1,D,2,D,1,D,0,D,65382,D,66280.877,0,D,4208,D,0,D,,A,0,D,,A,10182,D,0,D,55000,D,,A,60,D,0,D,196,D,45,D,326,D,75,D,,A,1,,1,D,,A,01,D,,A,0,D,0,D,1,D,,A,4,1,,2,D,1,D,3,2,D,1,,2,04,2021,1,D,3,D,2,D,2,,A,1,D,,A,0,D,52,D,,,,216855.361,225155.530,136628.252,,114948.259,,,,202167.305,195272.290,231626.774,190291.961,109436.026,,221661.506,199525.353,127239.658,,,107248.466,,100911.033,,,198099.603,130904.266,,213237.659,120594.854,,137089.212,,203810.903,110575.438,,,,105529.375,,,,78.27999,24.62999,0.00000,0.00000,0.00000,0.00000,4.51322,0.00000,0.00000,0.00000,0.00000,0.00000,6.16181,0.00000,4.07411,5.99797,0.00000,0.00000,0.00000,3.88288,53.65000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.95000,1,D,,A,0,D,47,D,478170,,A,,A,0,D,70559.4,D,68860,72914,74618,60658,75747,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,10182.0,D,10182,10182,10182,10182,10182,100,0.0,D,0,0,0,0,0,100,60275.4,D,58665,62564,64296,50296,65556,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,13,168,140,180,9,301,102,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,6,3,2,2
0.0795359,0.0871747,0.0931339,0.1126617,0.0920679,0.0839942,0.2411326,04781711,68,D,,A,1,4,D,01,D,8,D,16,D,,A,,A,,A,2,D,9,D,0,D,12967,D,41052.864,0,D,0,D,0,D,,A,0,D,12,D,10567,D,0,D,0,D,,A,,A,2400,D,326,D,75,D,435,D,100,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,1,,A,1,D,1,D,3,2,D,,A,1,04,2021,,A,1,D,1,D,2,,A,1,D,,A,0,D,,A,89725.689,104337.047,76367.459,79546.144,73069.003,,,,83166.571,,68094.664,92966.687,44179.839,,,,,,82483.332,,,,89606.384,66925.623,,80393.000,,80252.708,96472.438,,,112608.834,,,99579.318,,78836.522,,,134335.792,61245.610,68915.228,,97637.740,108.74000,108.74000,0.00000,18.55000,0.00000,0.00000,3.24000,21.32000,0.00000,0.00000,0.00000,0.00000,13.38000,11.14000,0.00000,1.89000,2.99000,6.68000,5.99000,23.56000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,478171,,A,,A,0,D,12465.4,D,11503,12427,14683,12139,11575,301,0.0,D,0,0,0,0,0,0,D,0,D,200.0,D,200,200,200,200,200,100,10065.4,D,9103,10027,12283,9739,9175,301,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,2400.0,D,2400,2400,2400,2400,2400,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37B,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,2,
0.0938692,0.1178132,0.1020304,0.1129708,0.0857727,0.1043513,0.2408235,04781712,68,D,,A,1,4,D,01,D,8,D,16,D,,A,,A,,A,2,D,9,D,0,D,12967,D,41052.864,0,D,0,D,0,D,,A,0,D,12,D,10567,D,0,D,0,D,,A,,A,2400,D,326,D,75,D,435,D,100,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,1,,A,1,D,1,D,3,2,D,,A,1,04,2021,,A,1,D,2,D,2,,A,1,D,,A,0,D,,A,89725.689,104337.047,76367.459,79546.144,73069.003,,,,83166.571,,68094.664,92966.687,44179.839,,,,,,82483.332,,,,89606.384,66925.623,,80393.000,,80252.708,96472.438,,,112608.834,,,99579.318,,78836.522,,,134335.792,61245.610,68915.228,,97637.740,20.90000,20.90000,11.90000,1.98000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.54000,4.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,478171,,A,,A,0,D,13581.4,D,13519,11671,14707,13147,14863,301,0.0,D,0,0,0,0,0,0,D,0,D,200.0,D,200,200,200,200,200,100,11181.4,D,11119,9271,12307,10747,12463,301,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,2400.0,D,2400,2400,2400,2400,2400,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37B,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,2,
0.0843873,0.1166610,0.0924585,0.0962338,0.0774677,0.1103745,0.2295626,04781731,58,D,,A,1,4,D,01,D,1,D,10,D,,A,1,D,,A,1,D,8,D,0,D,12000,D,47700.385,0,D,918,D,0,D,,A,0,D,,A,0,D,0,D,12000,D,30,D,,A,0,D,113,D,26,D,157,D,36,D,,A,5,,1,D,130,D,,A,,A,0,D,0,D,0,D,11,D,1,,A,2,D,1,D,3,1,D,,A,1,04,2021,,A,1,D,1,D,2,,A,,A,,A,33,D,,A,,,,,,100798.010,105319.082,110672.477,,85859.827,,,,93322.494,87912.490,101148.604,85048.541,100422.404,,82366.180,67466.158,111312.786,,,77817.661,,114344.807,,,84587.435,104135.013,,90626.034,115793.273,,89831.969,,95415.312,77761.789,,,,98072.701,,42.54000,42.54000,0.00000,6.79000,12.39000,0.00000,0.00000,4.90000,0.00000,0.00000,0.00000,0.00000,4.00000,2.50000,4.97000,0.00000,0.00000,5.40000,0.00000,1.59000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,478173,1,D,,A,0,D,12871.2,D,14172,10415,13191,12115,14463,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,12871.2,D,14172,10415,13191,12115,14463,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37B,10,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,1,
