OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
03,45,52,1,1,,,1,1,D,D,D,A,A,D,04630841,58,D,,A,,A,,A,1,8,D,6820,D,,A,,A,11075,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,175000,D,,A,0,D,2,D,3,D,,A,6,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,175000.0,D,175000,175000,175000,175000,175000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,60,52,1,1,,,1,2,D,D,D,A,A,D,04630841,59,D,,A,,A,,A,2,8,D,6820,D,,A,,A,11075,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,175000,D,,A,0,D,2,D,3,D,,A,6,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,175000.0,D,175000,175000,175000,175000,175000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,45,52,1,1,,,1,1,D,D,D,A,A,D,04630842,58,D,,A,,A,,A,1,8,D,6820,D,,A,,A,11075,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,175000,D,,A,0,D,2,D,3,D,,A,6,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,175000.0,D,175000,175000,175000,175000,175000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,60,52,1,1,,,1,2,D,D,D,A,A,D,04630842,59,D,,A,,A,,A,2,8,D,6820,D,,A,,A,11075,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,175000,D,,A,0,D,2,D,3,D,,A,6,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,175000.0,D,175000,175000,175000,175000,175000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
12,40,52,5,4,,,1,1,D,D,D,A,A,D,04630881,53,D,,A,,A,,A,1,6,D,960,D,,A,,A,10328,D,1,,A,,A,,A,,A,6885,D,,A,,A,2,D,45000,D,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,10328.0,D,10328,10328,10328,10328,10328,6885.0,D,6885,6885,6885,6885,6885,,A,,,,,,,A,,,,,,100,,A,,,,,,100,45000.0,D,45000,45000,45000,45000,45000,100,,A,,A,,A,,A,,A,,A,,A,212,2,D,1,D,45000,D,,A,,A,45000,45000,45000,45000,45000,100,45000,D,2,D,2,,
12,40,52,5,4,,,1,1,D,D,D,A,A,D,04630882,53,D,,A,,A,,A,1,6,D,960,D,,A,,A,10328,D,1,,A,,A,,A,,A,6885,D,,A,,A,2,D,45000,D,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,10328.0,D,10328,10328,10328,10328,10328,6885.0,D,6885,6885,6885,6885,6885,,A,,,,,,,A,,,,,,100,,A,,,,,,100,45000.0,D,45000,45000,45000,45000,45000,100,,A,,A,,A,,A,,A,,A,,A,212,2,D,1,D,45000,D,,A,,A,45000,45000,45000,45000,45000,100,45000,D,2,D,2,,
10,2,1,5,1,,,1,1,D,D,D,A,A,D,04630901,34,D,,A,,A,,A,1,7,D,,A,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,A,,A,0,D,2,D,1,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,1438.4,D,1985,4822,310,18,57,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,210,,A,1,D,,B,,B,,B,12975,31514,2029,118,374,201,9402,D,2,D,2,,
05,42,52,1,1,,,1,2,D,D,D,A,A,D,04630901,31,D,,A,,A,,A,2,7,D,,C,,A,,A,5738,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,5,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,79428.2,D,73217,74506,78234,89063,82121,301,,A,,A,,A,,A,09,D,75000,D,,A,105,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
10,2,1,5,1,,,1,1,D,D,D,A,A,D,04630902,34,D,,A,,A,,A,1,7,D,,A,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,A,,A,0,D,2,D,1,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,2021.0,D,311,153,7663,471,1507,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,210,,A,1,D,,B,,B,,B,2030,1000,50086,3080,9850,201,13209,D,2,D,2,,
05,42,52,1,1,,,1,2,D,D,D,A,A,D,04630902,31,D,,A,,A,,A,2,7,D,,C,,A,,A,5738,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,5,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,80187.2,D,87318,82696,79544,71544,79834,301,,A,,A,,A,,A,09,D,75000,D,,A,105,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,1,,1,1,2,A,D,A,A,D,A,04630931,67,D,,A,,A,,A,1,8,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1500,D,,A,2,D,,A,12,D,19735,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,19735.0,D,19735,19735,19735,19735,19735,1500.0,D,1500,1500,1500,1500,1500,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,0,,1,,1,1,1,A,D,A,A,D,A,04630931,69,D,,A,,A,,A,2,8,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1200,D,,A,2,D,,A,12,D,16135,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,16135.0,D,16135,16135,16135,16135,16135,1200.0,D,1200,1200,1200,1200,1200,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,0,,1,,1,1,2,A,D,A,A,D,A,04630932,67,D,,A,,A,,A,1,8,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1500,D,,A,2,D,,A,12,D,19735,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,19735.0,D,19735,19735,19735,19735,19735,1500.0,D,1500,1500,1500,1500,1500,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,0,,1,,1,1,1,A,D,A,A,D,A,04630932,69,D,,A,,A,,A,2,8,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1200,D,,A,2,D,,A,12,D,16135,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,16135.0,D,16135,16135,16135,16135,16135,1200.0,D,1200,1200,1200,1200,1200,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,0,,5,,1,1,2,A,D,A,A,D,A,04630941,68,D,,A,,A,,A,1,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
,,0,,5,,1,1,2,A,D,A,A,D,A,04630942,68,D,,A,,A,,A,1,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
14,40,16,1,1,,,1,1,D,D,D,A,A,D,04630971,22,D,,A,,A,,A,1,3,D,2209,D,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,7200,D,,A,0,D,2,D,,A,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,7200.0,D,7200,7200,7200,7200,7200,100,,A,,A,,A,,A,,A,,A,,A,114,2,D,1,D,-10000,D,,A,,A,-10000,-10000,-10000,-10000,-10000,100,-10000,D,2,D,1,,
06,40,52,1,1,,,1,2,D,D,D,A,A,D,04630971,23,D,,A,,A,,A,2,3,D,,C,,A,,A,1561,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,20400,D,,A,0,D,2,D,,A,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,20400.0,D,20400,20400,20400,20400,20400,100,,A,,A,,A,,A,,A,,A,,A,106,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,,,5,,,1,2,A,A,A,A,A,A,04630971,1,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
,,,,5,,,1,1,A,A,A,A,A,A,04630971,2,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
14,40,16,1,1,,,1,1,D,D,D,A,A,D,04630972,22,D,,A,,A,,A,1,3,D,2209,D,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,7200,D,,A,0,D,2,D,,A,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,7200.0,D,7200,7200,7200,7200,7200,100,,A,,A,,A,,A,,A,,A,,A,114,2,D,1,D,-10000,D,,A,,A,-10000,-10000,-10000,-10000,-10000,100,-10000,D,2,D,1,,
06,40,52,1,1,,,1,2,D,D,D,A,A,D,04630972,23,D,,A,,A,,A,2,3,D,,C,,A,,A,1561,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,20400,D,,A,0,D,2,D,,A,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,20400.0,D,20400,20400,20400,20400,20400,100,,A,,A,,A,,A,,A,,A,,A,106,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,,,5,,,1,2,A,A,A,A,A,A,04630972,1,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
,,,,5,,,1,1,A,A,A,A,A,A,04630972,2,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
07,40,52,5,1,,,4,1,D,D,D,A,A,D,04630991,59,D,,A,,A,,A,1,4,D,,A,,A,,A,17974,T,1,,A,,A,,A,,A,22150,D,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,22150.0,D,22150,22150,22150,22150,22150,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,1,D,207,,A,1,D,175000,D,,A,,A,175000,175000,175000,175000,175000,100,175000,D,2,D,2,,
05,25,12,1,1,,,4,2,D,D,D,A,A,D,04630991,58,D,,A,,A,,A,2,4,D,,C,,A,,A,344,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,4500,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,4500.0,D,4500,4500,4500,4500,4500,100,,A,,A,,A,,A,,A,,A,1,D,105,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
07,40,26,2,5,,,4,1,D,D,D,A,A,D,04630991,33,D,,A,,A,,A,3,4,D,650,D,,A,,A,2295,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,30000,D,,A,0,D,2,D,3,D,,A,1,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,30000.0,D,30000,30000,30000,30000,30000,100,,A,,A,,A,,A,,A,,A,1,D,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
07,40,52,5,1,,,4,1,D,D,D,A,A,D,04630992,59,D,,A,,A,,A,1,4,D,,A,,A,,A,17974,T,1,,A,,A,,A,,A,22150,D,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,22150.0,D,22150,22150,22150,22150,22150,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,1,D,207,,A,1,D,175000,D,,A,,A,175000,175000,175000,175000,175000,100,175000,D,2,D,2,,
05,25,12,1,1,,,4,2,D,D,D,A,A,D,04630992,58,D,,A,,A,,A,2,4,D,,C,,A,,A,344,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,4500,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,4500.0,D,4500,4500,4500,4500,4500,100,,A,,A,,A,,A,,A,,A,1,D,105,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
07,40,26,2,5,,,4,1,D,D,D,A,A,D,04630992,33,D,,A,,A,,A,3,4,D,650,D,,A,,A,2295,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,30000,D,,A,0,D,2,D,3,D,,A,1,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,30000.0,D,30000,30000,30000,30000,30000,100,,A,,A,,A,,A,,A,,A,1,D,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
10,40,52,1,5,,,5,1,D,D,D,A,A,D,04631011,23,D,,A,,A,,A,1,7,D,1750,D,,A,,A,3213,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,42000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,42000.0,D,42000,42000,42000,42000,42000,100,,A,,A,,A,,A,,A,,A,,A,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
01,55,52,1,1,,,4,2,D,D,D,A,A,D,04631011,53,D,,A,6001,D,,A,7,7,D,2708,D,,A,,A,4973,D,2,250,D,,A,,A,,A,0,D,,A,,A,2,D,65000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,6001,D,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,65000.0,D,65000,65000,65000,65000,65000,100,,A,,A,,A,,A,,A,,A,3,D,101,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
08,40,52,1,1,,,5,1,D,D,D,A,A,D,04631011,64,D,,B,,A,,A,7,4,D,1360,D,,C,,A,2525,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,33000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,,A,,A,,A,5,D,,A,,A,,B,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,33000.0,D,33000,33000,33000,33000,33000,100,,A,,A,,A,,A,,A,,A,,A,108,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
01,40,52,4,5,,,6,1,D,D,D,A,A,D,04631011,23,D,,A,,B,,A,6,7,D,1729,D,,A,,A,3137,D,4,,C,,A,,A,,A,0,D,,A,,A,2,D,41000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,,A,,A,4,D,5,D,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,41000.0,D,41000,41000,41000,41000,41000,100,,A,,A,,A,,A,,A,,A,3,D,101,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
10,40,52,1,5,,,5,1,D,D,D,A,A,D,04631012,23,D,,A,,A,,A,1,7,D,1750,D,,A,,A,3213,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,42000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,42000.0,D,42000,42000,42000,42000,42000,100,,A,,A,,A,,A,,A,,A,,A,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
01,55,52,1,1,,,4,2,D,D,D,A,A,D,04631012,53,D,,A,6001,D,,A,7,7,D,2708,D,,A,,A,4973,D,2,250,D,,A,,A,,A,0,D,,A,,A,2,D,65000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,6001,D,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,65000.0,D,65000,65000,65000,65000,65000,100,,A,,A,,A,,A,,A,,A,3,D,101,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
08,40,52,1,1,,,5,1,D,D,D,A,A,D,04631012,64,D,,B,,A,,A,7,4,D,1360,D,,C,,A,2525,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,33000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,,A,,A,,A,5,D,,A,,A,,B,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,33000.0,D,33000,33000,33000,33000,33000,100,,A,,A,,A,,A,,A,,A,,A,108,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
01,40,52,4,5,,,6,1,D,D,D,A,A,D,04631012,23,D,,A,,B,,A,6,7,D,1729,D,,A,,A,3137,D,4,,C,,A,,A,,A,0,D,,A,,A,2,D,41000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,,A,,A,4,D,5,D,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,41000.0,D,41000,41000,41000,41000,41000,100,,A,,A,,A,,A,,A,,A,3,D,101,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
04,36,52,1,5,,,1,2,D,D,D,A,A,D,04631071,21,D,,A,,A,,A,1,5,D,,C,,A,,A,2295,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,30000,D,,A,0,D,2,D,2,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,30000.0,D,30000,30000,30000,30000,30000,100,,A,,A,,A,,A,,A,,A,,A,104,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
04,36,52,1,5,,,1,2,D,D,D,A,A,D,04631072,21,D,,A,,A,,A,1,5,D,,C,,A,,A,2295,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,30000,D,,A,0,D,2,D,2,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,30000.0,D,30000,30000,30000,30000,30000,100,,A,,A,,A,,A,,A,,A,,A,104,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,40,52,1,1,,,1,2,D,D,D,A,A,D,04631101,47,D,,A,5122,D,,A,1,7,D,2879,D,,A,,A,5585,D,1,202,D,,A,,A,,A,0,D,,A,,A,2,D,73000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,5122,D,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,73000.0,D,73000,73000,73000,73000,73000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
07,40,52,1,1,,,1,1,D,D,D,A,A,D,04631101,54,D,,A,4075,D,,A,2,6,D,2200,D,,A,,A,5276,D,2,130,D,,A,,A,,A,0,D,,A,,A,2,D,68962,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,4075,D,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,68962.0,D,68962,68962,68962,68962,68962,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
10,20,52,1,5,,,1,2,D,D,D,A,A,D,04631101,22,D,,A,,A,,A,3,6,D,600,D,,A,,A,1683,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,22000,D,,A,0,D,2,D,1,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,22000.0,D,22000,22000,22000,22000,22000,100,,A,,A,,A,,A,,A,,A,,A,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
