OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
,,0,,5,,3,4,2,A,D,A,A,D,A,05138801,27,D,,A,,A,,A,8,7,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
05,70,40,5,1,,,4,1,D,D,D,A,A,D,05138802,33,D,,A,,A,,A,1,4,D,8000,D,,A,,A,25045,T,1,,A,,A,,A,,A,14994,D,,A,,A,2,D,120000,D,,A,0,D,2,D,3,D,,A,3,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,20161.5,T,20162,20162,20162,20162,20162,14994.0,D,14994,14994,14994,14994,14994,,A,,,,,,,A,,,,,,100,,A,,,,,,100,120000.0,D,120000,120000,120000,120000,120000,100,,A,,A,,A,,A,,A,,A,7,D,205,2,D,1,D,98000,D,,A,,A,98000,98000,98000,98000,98000,100,98000,D,2,D,2,,
,,0,,1,,3,4,2,A,D,A,A,D,A,05138802,31,D,,A,,A,,A,2,7,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,1,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
,,,,5,,,4,1,A,A,A,A,A,A,05138802,2,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,7,D,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
,,0,,5,,3,4,2,A,D,A,A,D,A,05138802,27,D,,A,,A,,A,8,7,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
03,50,52,1,1,,,1,1,D,D,D,A,A,D,05138901,46,D,,A,,A,,A,1,8,D,5000,D,,A,20000,D,9945,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,130000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,130000.0,D,130000,130000,130000,130000,130000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,1,,5,1,2,A,D,A,A,D,A,05138901,49,D,,A,,A,,A,2,8,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,C,,A,2,D,,A,1,D,0,D,2,D,3,D,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,1321.0,D,1999,873,1521,1008,1203,1320.8,D,1999,873,1521,1008,1203,201,,A,,,,,,100,,A,,,,,,100,,C,,B,,A,,A,,A,,A,,A,800,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,,,5,,,1,1,A,A,A,A,A,A,05138901,13,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
03,50,52,1,1,,,1,1,D,D,D,A,A,D,05138902,46,D,,A,,A,,A,1,8,D,5000,D,,A,20000,D,9945,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,130000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,130000.0,D,130000,130000,130000,130000,130000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,1,,5,1,2,A,D,A,A,D,A,05138902,49,D,,A,,A,,A,2,8,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,C,,A,2,D,,A,1,D,0,D,2,D,3,D,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,1050.0,D,1368,1251,747,814,1072,1050.4,D,1368,1251,747,814,1072,201,,A,,,,,,100,,A,,,,,,100,,C,,B,,A,,A,,A,,A,,A,800,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,,,5,,,1,1,A,A,A,A,A,A,05138902,13,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
,,0,,1,,1,1,2,A,D,A,A,D,A,05138921,71,D,,A,,A,,A,2,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,550,D,,A,2,D,,A,12,D,8641,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,8641.0,D,8641,8641,8641,8641,8641,550.0,D,550,550,550,550,550,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,0,,1,,1,1,1,A,D,A,A,D,A,05138921,72,D,,A,,A,,A,1,6,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,320,D,,A,2,D,,A,12,D,5881,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,5881.0,D,5881,5881,5881,5881,5881,320.0,D,320,320,320,320,320,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,0,,1,,1,1,2,A,D,A,A,D,A,05138922,71,D,,A,,A,,A,2,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,550,D,,A,2,D,,A,12,D,8641,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,8641.0,D,8641,8641,8641,8641,8641,550.0,D,550,550,550,550,550,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,0,,1,,1,1,1,A,D,A,A,D,A,05138922,72,D,,A,,A,,A,1,6,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,320,D,,A,2,D,,A,12,D,5881,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,5881.0,D,5881,5881,5881,5881,5881,320.0,D,320,320,320,320,320,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
03,45,52,1,5,,,1,1,D,D,D,A,A,D,05138931,37,D,,A,,A,,A,1,4,D,1900,D,,A,100,D,4055,D,1,,A,,A,,A,,A,689,D,,A,,A,2,D,44000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,4055.0,D,4055,4055,4055,4055,4055,689.0,D,689,689,689,689,689,,A,,,,,,,A,,,,,,100,,A,,,,,,100,44000.0,D,44000,44000,44000,44000,44000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,1,D,4500,D,,A,,A,4500,4500,4500,4500,4500,100,4500,D,2,D,1,,
03,45,52,1,5,,,1,1,D,D,D,A,A,D,05138932,37,D,,A,,A,,A,1,4,D,1900,D,,A,100,D,4055,D,1,,A,,A,,A,,A,689,D,,A,,A,2,D,44000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,4055.0,D,4055,4055,4055,4055,4055,689.0,D,689,689,689,689,689,,A,,,,,,,A,,,,,,100,,A,,,,,,100,44000.0,D,44000,44000,44000,44000,44000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,1,D,4500,D,,A,,A,4500,4500,4500,4500,4500,100,4500,D,2,D,1,,
11,55,52,1,1,1,,1,1,D,D,D,D,A,D,05138941,52,D,,A,,A,,A,1,4,D,1100,D,,A,,C,4208,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,55000,D,,A,0,D,2,D,3,D,,A,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,,A,,A,,A,,A,,A,,A,,A,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
11,55,52,1,1,1,,1,2,D,D,D,D,A,D,05138941,52,D,,A,,A,,A,2,6,D,1100,D,,A,,C,4208,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,55000,D,,A,0,D,2,D,3,D,,A,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,,A,,A,,A,,A,,A,,A,,A,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,5,1,6,1,1,A,D,A,D,D,A,05138941,24,D,,A,,A,,A,3,7,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,940,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
,,0,,5,1,3,1,2,A,D,A,D,D,A,05138941,14,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,,A,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
11,55,52,1,1,1,,1,1,D,D,D,D,A,D,05138942,52,D,,A,,A,,A,1,4,D,1100,D,,A,,C,4208,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,55000,D,,A,0,D,2,D,3,D,,A,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,,A,,A,,A,,A,,A,,A,,A,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
11,55,52,1,1,1,,1,2,D,D,D,D,A,D,05138942,52,D,,A,,A,,A,2,6,D,1100,D,,A,,C,4208,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,55000,D,,A,0,D,2,D,3,D,,A,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,,A,,A,,A,,A,,A,,A,,A,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,5,1,6,1,1,A,D,A,D,D,A,05138942,24,D,,A,,A,,A,3,7,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,940,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
,,0,,5,1,3,1,2,A,D,A,D,D,A,05138942,14,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,,A,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
03,45,52,1,5,,,1,1,D,D,D,A,A,D,05138961,50,D,,A,,A,,A,1,4,D,,C,,A,,C,4208,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,7049.0,D,11335,4585,8395,4451,6479,2428.0,D,6952,355,3081,7,1745,,A,,,,,,,A,,,,,,100,,A,,,,,,100,60405.4,D,57295,55295,69463,58091,61883,301,,A,,A,,A,,A,08,D,55000,D,,A,103,2,D,1,D,,C,,C,,B,45439,2321,20140,46,11408,201,15871,D,2,D,1,,
03,45,52,1,5,,,1,1,D,D,D,A,A,D,05138962,50,D,,A,,A,,A,1,4,D,,C,,A,,C,4208,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20161.5,T,20162,20162,20162,20162,20162,10084.0,D,7142,20862,10468,177,11771,,A,,,,,,,A,,,,,,100,,A,,,,,,100,55554.8,D,52000,64112,52068,56609,52985,301,,A,,A,,A,,A,08,D,55000,D,,A,103,2,D,1,D,,C,,C,,B,46680,136354,68421,1155,76932,201,65908,D,2,D,1,,
06,40,52,1,3,,,1,2,D,D,D,A,A,D,05138971,48,D,,A,,A,,A,1,6,D,3000,D,,A,1200,D,11093,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,145000,D,,A,0,D,2,D,3,D,,A,6,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,145000.0,D,145000,145000,145000,145000,145000,100,,A,,A,,A,,A,,A,,A,,A,106,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
14,40,52,1,5,,,1,1,D,D,D,A,A,D,05138971,23,D,,A,,A,,A,3,4,D,812,D,,A,,A,1760,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,23000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,23000.0,D,23000,23000,23000,23000,23000,100,,A,,A,,A,,A,,A,,A,,A,114,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,5,,3,1,1,A,D,A,A,D,A,05138971,20,D,,A,,A,,A,3,4,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
,,,,5,,,1,2,A,A,A,A,A,A,05138971,12,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
06,40,52,1,3,,,1,2,D,D,D,A,A,D,05138972,48,D,,A,,A,,A,1,6,D,3000,D,,A,1200,D,11093,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,145000,D,,A,0,D,2,D,3,D,,A,6,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,145000.0,D,145000,145000,145000,145000,145000,100,,A,,A,,A,,A,,A,,A,,A,106,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
14,40,52,1,5,,,1,1,D,D,D,A,A,D,05138972,23,D,,A,,A,,A,3,4,D,812,D,,A,,A,1760,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,23000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,23000.0,D,23000,23000,23000,23000,23000,100,,A,,A,,A,,A,,A,,A,,A,114,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,5,,3,1,1,A,D,A,A,D,A,05138972,20,D,,A,,A,,A,3,4,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
,,,,5,,,1,2,A,A,A,A,A,A,05138972,12,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,
,,0,,2,,1,1,2,A,D,A,A,D,A,05139011,87,T,,A,,A,,A,1,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1489,D,,A,2,D,,A,12,D,19909,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,19909.0,D,19909,19909,19909,19909,19909,1489.0,D,1489,1489,1489,1489,1489,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
,,0,,2,,1,1,2,A,D,A,A,D,A,05139012,87,T,,A,,A,,A,1,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1489,D,,A,2,D,,A,12,D,19909,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,19909.0,D,19909,19909,19909,19909,19909,1489.0,D,1489,1489,1489,1489,1489,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,,
10,30,44,1,5,4,,1,1,D,D,D,D,A,D,05139031,24,D,,A,,A,,A,1,3,D,435,D,,A,,A,1530,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,20000,D,,A,0,D,2,D,,A,,A,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,20000.0,D,20000,20000,20000,20000,20000,100,,A,,A,,A,,A,,A,,A,,A,110,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
10,30,44,1,5,4,,1,1,D,D,D,D,A,D,05139032,24,D,,A,,A,,A,1,3,D,435,D,,A,,A,1530,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,20000,D,,A,0,D,2,D,,A,,A,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,20000.0,D,20000,20000,20000,20000,20000,100,,A,,A,,A,,A,,A,,A,,A,110,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
05,44,52,1,5,,,1,2,D,D,D,A,A,D,05139041,55,D,,A,,A,,A,1,5,D,2328,D,,A,694,D,367,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,4800,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,4800.0,D,4800,4800,4800,4800,4800,100,,A,,A,,A,,A,,A,,A,,A,105,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
05,44,52,1,5,,,1,2,D,D,D,A,A,D,05139042,55,D,,A,,A,,A,1,5,D,2328,D,,A,694,D,367,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,4800,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,4800.0,D,4800,4800,4800,4800,4800,100,,A,,A,,A,,A,,A,,A,,A,105,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
03,40,52,3,3,,,1,2,D,D,D,A,A,D,05139061,62,D,,A,,A,,A,1,5,D,,C,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,24808.2,D,50268,47472,2247,17229,6825,201,,A,,A,,A,,A,,C,,B,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
05,40,52,1,5,,,1,2,D,D,D,A,A,D,05139061,38,D,,B,,B,,B,3,4,D,,B,,B,,A,0,D,2,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,1,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,33630.4,D,16496,38538,55228,47890,10000,201,,A,,A,,A,,A,,B,,B,,A,105,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
,,0,,5,,4,1,1,A,D,A,A,D,A,05139061,34,D,,A,,A,,A,3,1,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,900,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,,
03,40,52,3,3,,,1,2,D,D,D,A,A,D,05139062,62,D,,A,,A,,A,1,5,D,,C,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,33355.8,D,27962,9095,60000,46000,23722,201,,A,,A,,A,,A,,C,,B,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,
