NEWID,ALLOC,COST,GIFT,PUB_FLAG,UCC,EXPNSQDY,EXPN_QDY,EXPNWKDY,EXPN_KDY,EXPNMO,EXPNMO_,EXPNYR,EXPNYR_
04533322,0,2.99000,2,1,320610,1,D,6,D,07,D,2020,D
04533322,0,2.15000,2,1,320610,1,D,6,D,07,D,2020,D
04533322,0,5.49000,2,2,330410,1,D,6,D,07,D,2020,D
04533322,0,18.71000,2,2,330510,1,D,6,D,07,D,2020,D
04533322,0,2.19000,2,2,330510,1,D,6,D,07,D,2020,D
04533322,0,1.60000,2,2,340110,1,D,6,D,07,D,2020,D
04533322,0,26.42000,2,2,390322,2,D,7,D,08,D,2020,D
04533322,0,49.53000,2,1,470111,6,D,4,D,08,D,2020,D
04533322,0,0.83000,2,1,520531,1,D,6,D,07,D,2020,D
04533322,0,42.95000,2,1,530903,6,D,4,D,08,D,2020,D
04533322,0,1.97000,2,2,550310,2,D,7,D,08,D,2020,D
04533322,0,16.68000,2,1,580000,7,D,5,D,08,D,2020,D
04533322,0,51.45000,2,2,600420,2,D,7,D,08,D,2020,D
04533322,0,29.95000,2,1,600900,2,D,7,D,08,D,2020,D
04533322,0,140.00000,2,1,620310,2,D,7,D,08,D,2020,D
04533322,0,45.00000,2,1,690114,4,D,2,D,08,D,2020,D
04533322,0,24.21000,2,1,690117,4,D,2,D,08,D,2020,D
04533331,1,3.62249,2,2,010210,2,D,2,D,07,D,2020,D
04533331,1,5.44038,2,2,010320,3,D,3,D,07,D,2020,D
04533331,1,4.15079,2,2,020210,3,D,3,D,07,D,2020,D
04533331,1,4.43188,2,2,020610,2,D,2,D,07,D,2020,D
04533331,1,4.37966,2,2,020810,2,D,2,D,07,D,2020,D
04533331,1,5.27478,2,2,040110,2,D,2,D,07,D,2020,D
04533331,1,6.33197,2,2,040410,2,D,2,D,07,D,2020,D
04533331,1,6.91971,2,2,060110,3,D,3,D,07,D,2020,D
04533331,1,5.65922,2,2,060210,3,D,3,D,07,D,2020,D
04533331,1,2.71509,2,2,090110,2,D,2,D,07,D,2020,D
04533331,1,4.69467,2,2,100110,2,D,2,D,07,D,2020,D
04533331,1,2.51436,2,2,100210,2,D,2,D,07,D,2020,D
04533331,1,3.87485,2,2,100510,2,D,2,D,07,D,2020,D
04533331,1,4.44194,2,2,110110,2,D,2,D,07,D,2020,D
04533331,1,3.28265,2,2,110210,2,D,2,D,07,D,2020,D
04533331,1,5.98092,2,2,110310,3,D,3,D,07,D,2020,D
04533331,1,3.91062,2,2,120210,2,D,2,D,07,D,2020,D
04533331,1,1.68308,2,2,120410,2,D,2,D,07,D,2020,D
04533331,1,8.06220,2,2,130121,3,D,3,D,07,D,2020,D
04533331,1,6.36737,2,2,130320,2,D,2,D,07,D,2020,D
04533331,1,4.41016,2,2,140230,2,D,2,D,07,D,2020,D
04533331,1,4.98801,2,2,150310,2,D,2,D,07,D,2020,D
04533331,1,4.67230,2,2,160211,2,D,2,D,07,D,2020,D
04533331,1,4.43828,2,2,160212,2,D,2,D,07,D,2020,D
04533331,1,4.21191,2,2,170520,2,D,2,D,07,D,2020,D
04533331,1,3.60617,2,2,180110,2,D,2,D,07,D,2020,D
04533331,1,3.10912,2,2,180310,3,D,3,D,07,D,2020,D
04533331,1,4.43837,2,2,180420,2,D,2,D,07,D,2020,D
04533331,1,2.91626,2,2,180510,2,D,2,D,07,D,2020,D
04533331,1,5.67766,2,2,180520,3,D,3,D,07,D,2020,D
04533331,1,3.89777,2,2,180611,2,D,2,D,07,D,2020,D
04533331,1,2.89531,2,2,180710,2,D,2,D,07,D,2020,D
04533331,0,91.00000,2,1,210110,5,D,5,D,07,D,2020,D
04533331,0,53.35000,2,2,360513,4,D,4,D,07,D,2020,D
04533331,1,14.43053,2,1,590230,6,D,6,D,07,D,2020,D
04533331,1,10.56947,2,2,660000,6,D,6,D,07,D,2020,D
04533332,1,3.98658,2,2,010210,1,D,1,D,07,D,2020,D
04533332,1,6.35924,2,2,010310,3,D,3,D,07,D,2020,D
04533332,1,4.63593,2,2,010320,1,D,1,D,07,D,2020,D
04533332,1,4.37891,2,2,020110,3,D,3,D,07,D,2020,D
04533332,1,3.54791,2,2,020110,6,D,6,D,07,D,2020,D
04533332,1,3.98035,2,2,020110,1,D,1,D,07,D,2020,D
04533332,1,4.51458,2,2,020110,5,D,5,D,07,D,2020,D
04533332,1,4.01176,2,2,020210,5,D,5,D,07,D,2020,D
04533332,1,4.14065,2,2,020310,1,D,1,D,07,D,2020,D
04533332,1,4.03138,2,2,020510,6,D,6,D,07,D,2020,D
04533332,1,4.41475,2,2,020610,1,D,1,D,07,D,2020,D
04533332,1,5.36571,2,2,020610,3,D,3,D,07,D,2020,D
04533332,1,4.34744,2,2,020610,6,D,6,D,07,D,2020,D
04533332,1,5.12280,2,2,020710,6,D,6,D,07,D,2020,D
04533332,1,4.36273,2,2,020810,1,D,1,D,07,D,2020,D
04533332,1,4.29621,2,2,020810,6,D,6,D,07,D,2020,D
04533332,1,4.81985,2,2,020810,1,D,1,D,07,D,2020,D
04533332,1,6.25180,2,2,030110,3,D,3,D,07,D,2020,D
04533332,1,5.06537,2,2,030110,6,D,6,D,07,D,2020,D
04533332,1,8.30968,2,2,030610,5,D,5,D,07,D,2020,D
04533332,1,7.29337,2,2,030710,3,D,3,D,07,D,2020,D
04533332,1,6.38620,2,2,040110,3,D,3,D,07,D,2020,D
04533332,1,5.06857,2,2,040510,6,D,6,D,07,D,2020,D
04533332,1,6.59742,2,2,050110,6,D,6,D,07,D,2020,D
04533332,1,4.96710,2,2,050210,1,D,1,D,07,D,2020,D
04533332,1,6.03704,2,2,050210,3,D,3,D,07,D,2020,D
04533332,1,5.25589,2,2,060110,6,D,6,D,07,D,2020,D
04533332,1,5.30529,2,2,060210,3,D,3,D,07,D,2020,D
04533332,1,6.57086,2,2,070230,1,D,1,D,07,D,2020,D
04533332,1,6.80445,2,2,070240,2,D,2,D,07,D,2020,D
04533332,1,3.56020,2,2,080110,6,D,6,D,07,D,2020,D
04533332,1,2.70460,2,2,090110,1,D,1,D,07,D,2020,D
04533332,1,2.66336,2,2,090110,6,D,6,D,07,D,2020,D
04533332,1,4.67652,2,2,100110,1,D,1,D,07,D,2020,D
04533332,1,5.16652,2,2,100110,1,D,1,D,07,D,2020,D
04533332,1,2.50464,2,2,100210,1,D,1,D,07,D,2020,D
04533332,1,3.04415,2,2,100210,3,D,3,D,07,D,2020,D
04533332,1,3.13846,2,2,100210,5,D,5,D,07,D,2020,D
04533332,1,4.28014,2,2,100410,1,D,1,D,07,D,2020,D
04533332,1,4.21488,2,2,100410,6,D,6,D,07,D,2020,D
04533332,1,3.80102,2,2,100510,6,D,6,D,07,D,2020,D
04533332,1,4.26431,2,2,100510,1,D,1,D,07,D,2020,D
04533332,1,3.26996,2,2,110210,1,D,1,D,07,D,2020,D
04533332,1,3.22010,2,2,110210,6,D,6,D,07,D,2020,D
04533332,1,5.09653,2,2,110310,1,D,1,D,07,D,2020,D
04533332,1,5.78058,2,2,110310,5,D,5,D,07,D,2020,D
04533332,1,2.53811,2,2,110410,1,D,1,D,07,D,2020,D
04533332,1,3.28297,2,2,110410,2,D,2,D,07,D,2020,D
04533332,1,3.08483,2,2,110410,3,D,3,D,07,D,2020,D
04533332,1,2.49941,2,2,110410,6,D,6,D,07,D,2020,D
04533332,1,2.80405,2,2,110410,1,D,1,D,07,D,2020,D
04533332,1,4.38445,2,2,110510,3,D,3,D,07,D,2020,D
04533332,1,3.55240,2,2,110510,6,D,6,D,07,D,2020,D
04533332,1,4.11631,2,2,120110,1,D,1,D,07,D,2020,D
04533332,1,5.00298,2,2,120110,3,D,3,D,07,D,2020,D
04533332,1,4.05355,2,2,120110,6,D,6,D,07,D,2020,D
04533332,1,4.73461,2,2,120210,3,D,3,D,07,D,2020,D
04533332,1,3.83611,2,2,120210,6,D,6,D,07,D,2020,D
04533332,1,2.03772,2,2,120410,3,D,3,D,07,D,2020,D
04533332,1,1.65101,2,2,120410,6,D,6,D,07,D,2020,D
04533332,1,7.01553,2,2,130211,3,D,3,D,07,D,2020,D
04533332,1,3.72180,2,2,130212,6,D,6,D,07,D,2020,D
04533332,1,4.60330,2,2,130310,6,D,6,D,07,D,2020,D
04533332,1,4.06892,2,2,140110,6,D,6,D,07,D,2020,D
04533332,1,5.51764,2,2,140210,2,D,2,D,07,D,2020,D
04533332,1,5.50483,2,2,140230,5,D,5,D,07,D,2020,D
04533332,1,4.98326,2,2,140330,1,D,1,D,07,D,2020,D
04533332,1,6.69567,2,2,140420,3,D,3,D,07,D,2020,D
04533332,1,3.67663,2,2,150110,3,D,3,D,07,D,2020,D
04533332,1,2.97891,2,2,150110,6,D,6,D,07,D,2020,D
04533332,1,4.57515,2,2,150211,6,D,6,D,07,D,2020,D
04533332,1,5.13280,2,2,150211,1,D,1,D,07,D,2020,D
04533332,1,6.34107,2,2,160110,6,D,6,D,07,D,2020,D
04533332,1,4.58327,2,2,160211,6,D,6,D,07,D,2020,D
04533332,1,4.35371,2,2,160212,6,D,6,D,07,D,2020,D
04533332,1,4.78162,2,2,160310,1,D,1,D,07,D,2020,D
04533332,1,5.42987,2,2,160320,1,D,1,D,07,D,2020,D
04533332,1,4.59177,2,2,170110,3,D,3,D,07,D,2020,D
04533332,1,3.72038,2,2,170110,6,D,6,D,07,D,2020,D
04533332,1,3.36433,2,2,170210,6,D,6,D,07,D,2020,D
04533332,1,7.10230,2,2,170510,3,D,3,D,07,D,2020,D
04533332,1,4.19562,2,2,170520,1,D,1,D,07,D,2020,D
04533332,1,5.09938,2,2,170520,3,D,3,D,07,D,2020,D
04533332,1,3.73486,2,2,170532,6,D,6,D,07,D,2020,D
04533332,1,4.19008,2,2,170532,1,D,1,D,07,D,2020,D
04533332,1,4.50128,2,2,180110,5,D,5,D,07,D,2020,D
04533332,1,4.88699,2,2,180210,6,D,6,D,07,D,2020,D
04533332,1,4.92960,2,2,180220,3,D,3,D,07,D,2020,D
04533332,1,3.99409,2,2,180220,6,D,6,D,07,D,2020,D
04533332,1,5.08232,2,2,180220,5,D,5,D,07,D,2020,D
04533332,1,2.39811,2,2,180310,1,D,1,D,07,D,2020,D
04533332,1,2.36154,2,2,180310,6,D,6,D,07,D,2020,D
04533332,1,5.15509,2,2,180320,3,D,3,D,07,D,2020,D
04533332,1,4.03161,2,2,180410,3,D,3,D,07,D,2020,D
04533332,1,3.26651,2,2,180410,6,D,6,D,07,D,2020,D
04533332,1,4.15651,2,2,180410,5,D,5,D,07,D,2020,D
04533332,1,4.42121,2,2,180420,1,D,1,D,07,D,2020,D
04533332,1,4.35380,2,2,180420,6,D,6,D,07,D,2020,D
04533332,1,2.90499,2,2,180510,1,D,1,D,07,D,2020,D
04533332,1,3.53074,2,2,180510,3,D,3,D,07,D,2020,D
04533332,1,4.37926,2,2,180520,1,D,1,D,07,D,2020,D
04533332,1,5.66443,2,2,180520,2,D,2,D,07,D,2020,D
04533332,1,3.88270,2,2,180611,1,D,1,D,07,D,2020,D
04533332,1,5.86617,2,2,180612,6,D,6,D,07,D,2020,D
04533332,1,3.73052,2,2,180710,2,D,2,D,07,D,2020,D
04533332,1,3.50537,2,2,180710,3,D,3,D,07,D,2020,D
04533332,1,2.84015,2,2,180710,6,D,6,D,07,D,2020,D
04533332,0,45.73000,2,2,200310,7,D,7,D,07,D,2020,D
04533332,1,21.49891,2,1,240110,2,D,2,D,07,D,2020,D
04533332,1,45.40321,2,1,240320,2,D,2,D,07,D,2020,D
04533332,1,77.51458,2,1,260110,2,D,2,D,07,D,2020,D
04533332,0,192.00000,2,1,270000,4,D,4,D,07,D,2020,D
04533332,0,217.74000,2,1,270310,4,D,4,D,07,D,2020,D
04533332,1,6.42861,2,1,310351,2,D,2,D,07,D,2020,D
04533332,1,23.59527,2,1,320120,2,D,2,D,07,D,2020,D
04533332,1,18.38224,2,2,320130,2,D,2,D,07,D,2020,D
04533332,0,48.99000,2,1,320903,3,D,3,D,07,D,2020,D
04533332,1,6.99412,2,2,330110,2,D,2,D,07,D,2020,D
04533332,1,8.04982,2,2,330510,2,D,2,D,07,D,2020,D
04533332,1,15.90790,2,2,330610,2,D,2,D,07,D,2020,D
04533332,1,13.96562,2,2,340110,2,D,2,D,07,D,2020,D
04533332,0,22.86000,2,2,360513,7,D,7,D,07,D,2020,D
04533332,1,17.37325,2,1,470111,2,D,2,D,07,D,2020,D
04533332,1,54.38467,2,1,560330,2,D,2,D,07,D,2020,D
04533332,3,577.44670,2,1,560330,2,D,2,D,07,D,2020,D
04533332,3,577.44670,2,1,560330,2,D,2,D,07,D,2020,D
04533332,1,11.92754,2,2,610110,2,D,2,D,07,D,2020,D
04533332,1,35.96703,2,2,620121,2,D,2,D,07,D,2020,D
04533332,1,11.43379,2,1,620912,2,D,2,D,07,D,2020,D
04533332,1,9.71557,2,1,630210,2,D,2,D,07,D,2020,D
04533332,1,6.38670,2,2,640120,2,D,2,D,07,D,2020,D
04533332,1,5.94318,2,2,640210,2,D,2,D,07,D,2020,D
04533332,1,9.12800,2,2,640310,2,D,2,D,07,D,2020,D
04533351,1,6.15835,2,2,040110,1,D,3,D,07,D,2020,D
04533351,0,10.98000,2,2,040510,1,D,3,D,07,D,2020,D
04533351,1,5.82165,2,2,050210,1,D,3,D,07,D,2020,D
04533351,0,3.99000,2,2,110410,1,D,3,D,07,D,2020,D
04533351,0,4.99000,2,2,110410,1,D,3,D,07,D,2020,D
04533351,0,2.99000,2,2,120210,1,D,3,D,07,D,2020,D
04533351,0,45.00000,2,1,560110,3,D,5,D,07,D,2020,D
04533352,1,11.00000,2,2,030710,2,D,4,D,08,D,2020,D
04533352,0,2.99000,2,2,080110,2,D,4,D,08,D,2020,D
04533352,0,3.99000,2,2,090110,2,D,4,D,08,D,2020,D
04533352,0,3.49000,2,2,100210,2,D,4,D,08,D,2020,D
04533352,0,6.14000,2,2,110410,2,D,4,D,08,D,2020,D
04533352,1,1.44551,2,2,110410,2,D,4,D,08,D,2020,D
04533352,0,2.64000,2,2,110410,2,D,4,D,08,D,2020,D
04533352,0,2.77000,2,2,110410,2,D,4,D,08,D,2020,D
04533352,1,2.05449,2,2,110510,2,D,4,D,08,D,2020,D
04533352,0,5.99000,2,2,120310,2,D,4,D,08,D,2020,D
04533352,0,2.71000,2,2,120410,2,D,4,D,08,D,2020,D
04533352,0,4.34000,2,2,330310,6,D,1,D,08,D,2020,D
04533352,0,30.00000,2,1,470111,6,D,1,D,08,D,2020,D
04533361,0,11.84000,2,2,010110,6,D,5,D,07,D,2020,D
04533361,0,14.37000,2,2,010110,6,D,5,D,07,D,2020,D
04533361,0,12.34000,2,2,010110,6,D,5,D,07,D,2020,D
04533361,0,5.79000,2,2,010110,6,D,5,D,07,D,2020,D
04533361,0,1.96000,2,2,010310,6,D,5,D,07,D,2020,D
04533361,0,0.98000,2,2,010310,6,D,5,D,07,D,2020,D
04533361,0,4.22000,2,2,010320,6,D,5,D,07,D,2020,D
04533361,0,3.62000,2,2,010320,6,D,5,D,07,D,2020,D
04533361,0,1.00000,2,2,020210,2,D,1,D,07,D,2020,D
04533361,0,7.08000,2,2,020410,6,D,5,D,07,D,2020,D
04533361,1,7.43497,2,2,030110,4,D,3,D,07,D,2020,D
04533361,1,12.71536,2,2,030410,4,D,3,D,07,D,2020,D
04533361,1,9.40838,2,2,040210,4,D,3,D,07,D,2020,D
04533361,1,9.11699,2,2,040410,4,D,3,D,07,D,2020,D
04533361,1,7.43966,2,2,040510,4,D,3,D,07,D,2020,D
04533361,1,8.88974,2,2,040510,4,D,3,D,07,D,2020,D
04533361,1,8.57895,2,2,050210,4,D,3,D,07,D,2020,D
04533361,1,7.73594,2,2,050310,4,D,3,D,07,D,2020,D
04533361,0,12.99000,2,2,050310,4,D,3,D,07,D,2020,D
04533361,0,31.98000,2,2,070110,4,D,3,D,07,D,2020,D
04533361,0,1.99000,2,2,090110,5,D,4,D,07,D,2020,D
04533361,0,4.99000,2,2,100210,4,D,3,D,07,D,2020,D
04533361,0,4.46000,2,2,110110,2,D,1,D,07,D,2020,D
04533361,0,0.54000,2,2,110210,5,D,4,D,07,D,2020,D
04533361,0,0.46000,2,2,110210,6,D,5,D,07,D,2020,D
04533361,0,2.57000,2,2,110410,6,D,5,D,07,D,2020,D
04533361,0,1.64000,2,2,110410,6,D,5,D,07,D,2020,D
04533361,0,1.00000,2,2,120410,6,D,5,D,07,D,2020,D
04533361,0,0.99000,2,2,120410,5,D,4,D,07,D,2020,D
04533361,0,1.29000,2,2,120410,2,D,1,D,07,D,2020,D
04533361,0,1.99000,2,2,120410,2,D,1,D,07,D,2020,D
04533361,0,3.68000,2,2,130320,6,D,5,D,07,D,2020,D
04533361,0,3.96000,2,2,140210,6,D,5,D,07,D,2020,D
04533361,0,3.96000,2,2,140210,6,D,5,D,07,D,2020,D
04533361,0,1.19000,2,2,140230,5,D,4,D,07,D,2020,D
04533361,0,0.99000,2,2,140340,6,D,5,D,07,D,2020,D
04533361,0,2.22000,2,2,150110,6,D,5,D,07,D,2020,D
04533361,0,2.63000,2,2,150211,6,D,5,D,07,D,2020,D
04533361,0,3.38000,2,2,150310,6,D,5,D,07,D,2020,D
04533361,0,5.58000,2,2,160211,6,D,5,D,07,D,2020,D
04533361,0,4.39000,2,2,170210,2,D,1,D,07,D,2020,D
04533361,0,2.51000,2,2,170210,6,D,5,D,07,D,2020,D
04533361,0,5.42000,2,2,170210,6,D,5,D,07,D,2020,D
04533361,0,1.98000,2,2,170531,6,D,5,D,07,D,2020,D
04533361,0,4.99000,2,2,180310,4,D,3,D,07,D,2020,D
04533361,0,4.59000,2,2,180310,4,D,3,D,07,D,2020,D
04533361,0,4.59000,2,2,180310,4,D,3,D,07,D,2020,D
04533361,0,12.99000,2,2,180320,4,D,3,D,07,D,2020,D
04533361,0,0.88000,2,2,180410,6,D,5,D,07,D,2020,D
04533361,0,3.96000,2,2,180510,6,D,5,D,07,D,2020,D
04533361,0,1.98000,2,2,180510,6,D,5,D,07,D,2020,D
04533361,0,1.98000,2,2,180510,6,D,5,D,07,D,2020,D
04533361,0,1.44000,2,2,180520,6,D,5,D,07,D,2020,D
04533361,0,1.78000,2,2,180520,6,D,5,D,07,D,2020,D
04533361,0,1.00000,2,2,180520,6,D,5,D,07,D,2020,D
04533361,0,4.87000,2,2,180710,6,D,5,D,07,D,2020,D
04533361,0,4.87000,2,2,180710,6,D,5,D,07,D,2020,D
04533361,0,7.11000,2,1,310241,7,D,6,D,07,D,2020,D
04533361,0,11.00000,2,1,320903,4,D,3,D,07,D,2020,D
04533361,0,10.17000,2,2,380210,5,D,4,D,07,D,2020,D
04533361,1,10.78000,2,2,380315,5,D,4,D,07,D,2020,D
04533361,1,6.37000,2,2,380430,5,D,4,D,07,D,2020,D
04533361,1,6.37000,2,2,380430,5,D,4,D,07,D,2020,D
04533361,0,12.79000,2,1,540000,4,D,3,D,07,D,2020,D
04533361,0,12.79000,2,1,540000,4,D,3,D,07,D,2020,D
04533361,0,24.99000,2,1,600900,5,D,4,D,07,D,2020,D
04533361,0,24.99000,2,1,600900,5,D,4,D,07,D,2020,D
04533362,0,300.00000,2,1,004000,4,D,3,D,08,D,2020,D
04533362,0,1433.37000,2,1,009000,3,D,2,D,08,D,2020,D
04533362,0,3.69000,2,2,010210,7,D,6,D,08,D,2020,D
04533362,0,3.69000,2,2,090210,7,D,6,D,08,D,2020,D
04533362,0,3.44000,2,2,110110,7,D,6,D,08,D,2020,D
04533362,0,1.99000,2,2,150310,7,D,6,D,08,D,2020,D
04533362,0,3.69000,2,2,160310,7,D,6,D,08,D,2020,D
04533362,0,3.69000,2,2,160310,7,D,6,D,08,D,2020,D
04533362,0,2.50000,2,2,170531,7,D,6,D,08,D,2020,D
04533362,0,170.00000,2,1,260110,3,D,2,D,08,D,2020,D
04533362,0,57.23000,2,2,320150,6,D,5,D,08,D,2020,D
04533362,0,25.98000,2,1,320610,6,D,5,D,08,D,2020,D
04533362,0,130.86000,2,1,500110,5,D,4,D,08,D,2020,D
04533362,0,13.20000,2,2,550210,2,D,1,D,08,D,2020,D
04533362,0,13.20000,2,2,610110,4,D,3,D,08,D,2020,D
04533362,0,6.59000,2,2,640410,2,D,1,D,08,D,2020,D
04533362,0,6.59000,2,2,640410,2,D,1,D,08,D,2020,D
04533381,0,3.64000,2,2,010210,3,D,7,D,07,D,2020,D
04533381,0,7.12000,2,2,040110,3,D,7,D,07,D,2020,D
04533381,0,3.62000,2,2,100510,3,D,7,D,07,D,2020,D
04533381,0,1.98000,2,2,120410,3,D,7,D,07,D,2020,D
04533381,0,1.60000,2,2,150110,3,D,7,D,07,D,2020,D
04533381,0,1.67000,2,2,180210,3,D,7,D,07,D,2020,D
04533381,0,1.67000,2,2,180210,3,D,7,D,07,D,2020,D
04533381,0,1.67000,2,2,180210,3,D,7,D,07,D,2020,D
04533381,0,0.87000,2,2,180410,3,D,7,D,07,D,2020,D
04533381,0,0.87000,2,2,180410,3,D,7,D,07,D,2020,D
04533381,0,2.14000,2,2,180611,3,D,7,D,07,D,2020,D
04533381,0,9.97000,2,1,240320,3,D,7,D,07,D,2020,D
04533381,0,3.22000,2,2,280110,3,D,7,D,07,D,2020,D
04533381,0,3.22000,2,2,280110,3,D,7,D,07,D,2020,D
04533381,0,6.97000,2,2,320232,3,D,7,D,07,D,2020,D
04533381,0,5.39000,2,2,330310,3,D,7,D,07,D,2020,D
04533382,0,1.29000,2,2,010320,5,D,2,D,07,D,2020,D
04533382,0,24.98000,2,2,030110,7,D,4,D,07,D,2020,D
04533382,0,8.50000,2,2,040210,7,D,4,D,07,D,2020,D
04533382,0,2.19000,2,2,090110,7,D,4,D,07,D,2020,D
04533382,0,2.48000,2,2,100510,7,D,4,D,07,D,2020,D
04533382,0,3.98000,2,2,110410,7,D,4,D,07,D,2020,D
04533382,0,4.00000,2,2,110410,7,D,4,D,07,D,2020,D
04533382,0,3.22000,2,2,110510,7,D,4,D,07,D,2020,D
04533382,0,5.25000,2,2,120410,7,D,4,D,07,D,2020,D
04533382,0,1.96000,2,2,130310,7,D,4,D,07,D,2020,D
04533382,0,1.98000,2,2,180710,7,D,4,D,07,D,2020,D
04533382,0,193.00000,2,1,260210,7,D,4,D,07,D,2020,D
04533382,0,1.40000,2,2,330110,5,D,2,D,07,D,2020,D
04533382,1,8.84510,2,1,540000,5,D,2,D,07,D,2020,D
04533382,0,5.00000,2,1,540000,5,D,2,D,07,D,2020,D
04533382,1,5.14490,2,2,550210,5,D,2,D,07,D,2020,D
04533431,0,2.87000,2,2,020210,3,D,3,D,07,D,2020,D
04533431,0,7.95000,2,2,050310,3,D,3,D,07,D,2020,D
04533431,0,2.38000,2,2,090110,3,D,3,D,07,D,2020,D
04533431,0,1.98000,2,2,100110,3,D,3,D,07,D,2020,D
04533431,0,6.27000,2,2,110110,3,D,3,D,07,D,2020,D
04533431,0,7.42000,2,2,110410,6,D,6,D,07,D,2020,D
04533431,0,2.12000,2,2,110410,3,D,3,D,07,D,2020,D
04533431,0,1.98000,2,2,130212,3,D,3,D,07,D,2020,D
04533431,0,0.68000,2,2,140210,3,D,3,D,07,D,2020,D
04533431,0,0.82000,2,2,140220,3,D,3,D,07,D,2020,D
04533431,0,1.63000,2,2,150110,6,D,6,D,07,D,2020,D
04533431,0,3.79000,2,2,170110,3,D,3,D,07,D,2020,D
04533431,0,1.48000,2,2,180710,3,D,3,D,07,D,2020,D
04533431,0,1.48000,2,2,180710,3,D,3,D,07,D,2020,D
04533431,0,2.50000,2,2,180710,3,D,3,D,07,D,2020,D
04533431,0,2.50000,2,2,180710,3,D,3,D,07,D,2020,D
04533431,0,6.36000,2,2,190111,6,D,6,D,07,D,2020,D
04533431,0,14.00000,2,2,190111,6,D,6,D,07,D,2020,D
04533431,0,42.45000,2,2,190112,1,D,1,D,07,D,2020,D
04533431,0,18.51000,2,2,190211,3,D,3,D,07,D,2020,D
04533431,0,50.00000,2,1,470111,3,D,3,D,07,D,2020,D
04533432,1,0.46595,2,2,020110,3,D,3,D,07,D,2020,D
04533432,1,0.41405,2,2,020210,3,D,3,D,07,D,2020,D
04533432,0,1.32000,2,2,020510,3,D,3,D,07,D,2020,D
04533432,0,1.32000,2,2,020510,3,D,3,D,07,D,2020,D
04533432,0,2.74000,2,2,020510,3,D,3,D,07,D,2020,D
04533432,0,0.92000,2,2,020620,3,D,3,D,07,D,2020,D
04533432,0,1.48000,2,2,020620,3,D,3,D,07,D,2020,D
04533432,0,2.36000,2,2,020710,3,D,3,D,07,D,2020,D
04533432,0,0.68000,2,2,070110,3,D,3,D,07,D,2020,D
04533432,0,0.68000,2,2,070110,3,D,3,D,07,D,2020,D
04533432,0,2.46000,2,2,090110,1,D,1,D,07,D,2020,D
04533432,0,3.14000,2,2,100210,3,D,3,D,07,D,2020,D
04533432,0,1.98000,2,2,130212,1,D,1,D,07,D,2020,D
04533432,0,1.84000,2,2,150310,3,D,3,D,07,D,2020,D
04533432,0,1.63000,2,2,160212,3,D,3,D,07,D,2020,D
04533432,1,0.37809,2,2,170110,1,D,1,D,07,D,2020,D
04533432,1,0.37809,2,2,170110,1,D,1,D,07,D,2020,D
04533432,1,0.37809,2,2,170110,1,D,1,D,07,D,2020,D
04533432,1,0.37809,2,2,170110,1,D,1,D,07,D,2020,D
04533432,1,0.37809,2,2,170110,1,D,1,D,07,D,2020,D
04533432,1,0.34191,2,2,170210,1,D,1,D,07,D,2020,D
04533432,1,0.34191,2,2,170210,1,D,1,D,07,D,2020,D
04533432,1,0.34191,2,2,170210,1,D,1,D,07,D,2020,D
04533432,1,0.34191,2,2,170210,1,D,1,D,07,D,2020,D
04533432,1,0.34191,2,2,170210,1,D,1,D,07,D,2020,D
04533432,0,12.50000,2,2,180310,3,D,3,D,07,D,2020,D
04533432,0,2.50000,2,2,180310,3,D,3,D,07,D,2020,D
04533432,0,2.50000,2,2,180310,3,D,3,D,07,D,2020,D
04533432,0,2.50000,2,2,180310,3,D,3,D,07,D,2020,D
04533432,0,5.34000,2,2,180410,3,D,3,D,07,D,2020,D
04533432,0,1.38000,2,2,180520,3,D,3,D,07,D,2020,D
04533432,0,1.48000,2,2,180710,3,D,3,D,07,D,2020,D
04533432,0,1.48000,2,2,180710,3,D,3,D,07,D,2020,D
04533432,0,28.91000,2,2,190111,3,D,3,D,07,D,2020,D
04533432,0,8.67000,2,2,280120,1,D,1,D,07,D,2020,D
04533432,0,10.80000,2,2,280120,1,D,1,D,07,D,2020,D
04533432,0,4.35000,2,2,320232,1,D,1,D,07,D,2020,D
04533432,0,14.14000,2,2,320232,1,D,1,D,07,D,2020,D
04533432,0,9.73000,2,1,320522,1,D,1,D,07,D,2020,D
04533432,0,18.48000,2,2,320905,3,D,3,D,07,D,2020,D
04533432,0,7.01000,2,2,330310,1,D,1,D,07,D,2020,D
04533432,0,48.00000,2,1,470111,7,D,7,D,07,D,2020,D
04533432,0,7.99000,2,1,550110,1,D,1,D,07,D,2020,D
04533432,0,8.14000,2,2,610310,1,D,1,D,07,D,2020,D
04533432,0,3.46000,2,2,610310,1,D,1,D,07,D,2020,D
04533432,0,5.43000,2,2,640120,1,D,1,D,07,D,2020,D
04533432,0,5.43000,2,2,640120,1,D,1,D,07,D,2020,D
04533432,0,8.70000,2,2,640310,1,D,1,D,07,D,2020,D
04533432,0,0.96000,2,2,660000,1,D,1,D,07,D,2020,D
04533451,0,7.82000,2,2,010320,4,D,2,D,07,D,2020,D
04533451,1,4.35767,2,2,020110,4,D,2,D,07,D,2020,D
04533451,1,3.87233,2,2,020210,4,D,2,D,07,D,2020,D
04533451,0,40.53000,2,2,030110,4,D,2,D,07,D,2020,D
04533451,0,50.03000,2,2,030710,4,D,2,D,07,D,2020,D
